country,version,ip,prefixlength,state,orgsflat
TH,ipv4,58.137.188.0,22,allocated,[152190;TH;THAIOILPUBLICCOMPANYLIMITED-AS-TH Thai Oil Public Company Limited][149640;TH;HUAWEICDN-CSLTHAIX-AS-AP 15A Changi Business Park Central 1 Eightrium # 03-0304  Singapore 486035][138422;TH;ITC-AS-AP Unit 3910 Tower 2  39th Fl. Empire Tower Building  1 Sathorn Sathorn Rd. Sathorn Bangkok 10120][138344;TH;MSIG-AS-AP MSIG Insurance Thailand Co.  Ltd.  Installation Site MSIG Insurance Thailand Co.  Ltd.  Kwang  KhetProvince Bangkok][137977;TH;CSONETOONE-AS-AP ONE TO ONE CONTACTS PUBLIC COMPANY LIMITED descr: Bangkok][137919;TH;BTS-AS-AP BTS Building  1000 Phahonyothin Rd.  Chomphon  Chatuchak Bangkok 10900 Thailand][137545;TH;KPN-AWARD-AS-AP KPN AWARD][137392;TH;KTB-CSLOXINFO-TH KTB Securities Thailand Company Limited][136581;TH;APPLEWEA-CSLOX-AS-AP Apple Wealth Securities][136457;TH;THAIAIRASIA-CSL-TH Tesco Lotus - 2nd Floor  3109 Ladpro Road][136158;TH;UOB-AS-AP UOB Asset Management Thailand Co.  Ltd.][135620;TH;MINTECH-CSLOXINFO-AS-TH 69 Praksa  Maueng  Samukprakarn][135586;TH;INTERLINK-CSLOXINFO-AS-AP INTERLINK COMMUNICATION PCL.][135511;TH;CSLOX-EDS-AS-AP CS Loxinfo Public Company Limited][56223;TH;CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co. Ltd][56112;TH;MUANGTHAI-LIFE-ASSURANCE Muang Thai Life Assurance Co.  Ltd.][55642;TH;CONTROL-DATA-CSLOXINFO-AS-TH Control Data Thailand Ltd][55634;TH;KASIKORN-ASSET-MANAGEMENT Kasikorn Asset Management Co. Ltd.][45959;TH;THAI-REINSURANCE Thai Reinsurance Public Co.  Ltd.][45958;TH;DN-BROADCAST-CSLOXINFO-TRUE-AS-TH DN Broadcast Co. Ltd][45265;TH;CSLOX-DOM-AS-AP CSLOXINFO Transit AS with Domestic National Internet Exchange][45255;TH;HITECHNITTSU-CSOXINFO-AS-TH-AP Hi-tech Nittsu Thailand Co. Ltd.][45173;TH;SEAMICO-SECURITIES-PUBLIC Seamico Securities Public Company Limited][38820;TH;TPI-POLENE-CSLOXINFO-AS CSLOXINFO][38815;TH;CLASSIC-GOLD-FUTERS-CSLOXINFO-AS-TH Classic Gold Futers Co. Ltd.][38718;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][38448;TH;ASIAPLUS-CSLOXINFO-AS-TH-AP ASIA PLUS SECURITIES PUBLIC COMPANY LIMITED][38326;TH;CHIVA-SOM-INTERNATIONAL-CSLOXINFO-TH Chiva-Som international][38231;TH;CIMB-CSLOXINFO-AS-TH-AP CIMB Securities Co.  Ltd.][38034;TH;RESERVE-CSLOXINFO-TH CSLOXINFO][37983;TH;BUMRUNGRAD-CSLOXINFO-TH CSLOXINFO][24455;TH;SIAMCEMENT-AS-TH The Siam Cement Group][24237;TH;SIAM-CITY-CEMENT-PUBLIC-COMPANY-LIMITED Siam City Cement Public Company Limited SCCC][24214;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][24097;TH;MAGNECOMP-CSLOXINFO-AS-TH-AP CSLOXINFO Project for Magnecomp Precision][23602;TH;DTAC-CRIE-AS-AP DTAC CRIE Project][18408;TH;MITSUBISHIFA-CSLOXINFO-TH CSLOXINFO][17980;TH;UNITED-SECURITIES-CSLOXINFO-TH United Securities Public Co. Ltd.][17475;TH;PENINSULA-CSLOX-AS-TH Siam Chaopraya Holdings Co. Ltd The Peninsula Bangkok][9891;TH;CSLOX-IDC-AS-AP CS LOXINFO Public Company Limited.][9741;TH;CSLOXINFO-THAI-IX-2 CS Loxinfo Public Company Limited90 CW Tower A 17-20th floor  Ratchadapisek Rd  Huai Kwang][9339;TH;DATAPRO-CSLOXINFO-AS CSLOXINFO][7613;TH;CSLOXINFO-THAI-IX-1 CS Loxinfo Public Company Limited][7568;TH;CSLOX-IIG-AS-AP CS LOXINFO Public Company Limited.][4827;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][4750;TH;CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED]
TH,ipv4,58.137.192.0,21,allocated,[152190;TH;THAIOILPUBLICCOMPANYLIMITED-AS-TH Thai Oil Public Company Limited][149640;TH;HUAWEICDN-CSLTHAIX-AS-AP 15A Changi Business Park Central 1 Eightrium # 03-0304  Singapore 486035][138422;TH;ITC-AS-AP Unit 3910 Tower 2  39th Fl. Empire Tower Building  1 Sathorn Sathorn Rd. Sathorn Bangkok 10120][138344;TH;MSIG-AS-AP MSIG Insurance Thailand Co.  Ltd.  Installation Site MSIG Insurance Thailand Co.  Ltd.  Kwang  KhetProvince Bangkok][137977;TH;CSONETOONE-AS-AP ONE TO ONE CONTACTS PUBLIC COMPANY LIMITED descr: Bangkok][137919;TH;BTS-AS-AP BTS Building  1000 Phahonyothin Rd.  Chomphon  Chatuchak Bangkok 10900 Thailand][137545;TH;KPN-AWARD-AS-AP KPN AWARD][137392;TH;KTB-CSLOXINFO-TH KTB Securities Thailand Company Limited][136581;TH;APPLEWEA-CSLOX-AS-AP Apple Wealth Securities][136457;TH;THAIAIRASIA-CSL-TH Tesco Lotus - 2nd Floor  3109 Ladpro Road][136158;TH;UOB-AS-AP UOB Asset Management Thailand Co.  Ltd.][135620;TH;MINTECH-CSLOXINFO-AS-TH 69 Praksa  Maueng  Samukprakarn][135586;TH;INTERLINK-CSLOXINFO-AS-AP INTERLINK COMMUNICATION PCL.][135511;TH;CSLOX-EDS-AS-AP CS Loxinfo Public Company Limited][56223;TH;CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co. Ltd][56112;TH;MUANGTHAI-LIFE-ASSURANCE Muang Thai Life Assurance Co.  Ltd.][55642;TH;CONTROL-DATA-CSLOXINFO-AS-TH Control Data Thailand Ltd][55634;TH;KASIKORN-ASSET-MANAGEMENT Kasikorn Asset Management Co. Ltd.][45959;TH;THAI-REINSURANCE Thai Reinsurance Public Co.  Ltd.][45958;TH;DN-BROADCAST-CSLOXINFO-TRUE-AS-TH DN Broadcast Co. Ltd][45265;TH;CSLOX-DOM-AS-AP CSLOXINFO Transit AS with Domestic National Internet Exchange][45255;TH;HITECHNITTSU-CSOXINFO-AS-TH-AP Hi-tech Nittsu Thailand Co. Ltd.][45173;TH;SEAMICO-SECURITIES-PUBLIC Seamico Securities Public Company Limited][38820;TH;TPI-POLENE-CSLOXINFO-AS CSLOXINFO][38815;TH;CLASSIC-GOLD-FUTERS-CSLOXINFO-AS-TH Classic Gold Futers Co. Ltd.][38718;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][38448;TH;ASIAPLUS-CSLOXINFO-AS-TH-AP ASIA PLUS SECURITIES PUBLIC COMPANY LIMITED][38326;TH;CHIVA-SOM-INTERNATIONAL-CSLOXINFO-TH Chiva-Som international][38231;TH;CIMB-CSLOXINFO-AS-TH-AP CIMB Securities Co.  Ltd.][38034;TH;RESERVE-CSLOXINFO-TH CSLOXINFO][37983;TH;BUMRUNGRAD-CSLOXINFO-TH CSLOXINFO][24455;TH;SIAMCEMENT-AS-TH The Siam Cement Group][24237;TH;SIAM-CITY-CEMENT-PUBLIC-COMPANY-LIMITED Siam City Cement Public Company Limited SCCC][24214;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][24097;TH;MAGNECOMP-CSLOXINFO-AS-TH-AP CSLOXINFO Project for Magnecomp Precision][23602;TH;DTAC-CRIE-AS-AP DTAC CRIE Project][18408;TH;MITSUBISHIFA-CSLOXINFO-TH CSLOXINFO][17980;TH;UNITED-SECURITIES-CSLOXINFO-TH United Securities Public Co. Ltd.][17475;TH;PENINSULA-CSLOX-AS-TH Siam Chaopraya Holdings Co. Ltd The Peninsula Bangkok][9891;TH;CSLOX-IDC-AS-AP CS LOXINFO Public Company Limited.][9741;TH;CSLOXINFO-THAI-IX-2 CS Loxinfo Public Company Limited90 CW Tower A 17-20th floor  Ratchadapisek Rd  Huai Kwang][9339;TH;DATAPRO-CSLOXINFO-AS CSLOXINFO][7613;TH;CSLOXINFO-THAI-IX-1 CS Loxinfo Public Company Limited][7568;TH;CSLOX-IIG-AS-AP CS LOXINFO Public Company Limited.][4827;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][4750;TH;CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED]
TH,ipv4,58.137.200.0,23,allocated,[154088;TH;MISQUAREDCOMPANYLIMITEDBRANCH00003JWMARRIOTT-AS-TH MI Squared Company Limited Branch 00003JW Marriott Phuket Resort & Spa][153459;TH;THAISUZUKIMOTORCOLTD-AS-TH Thai Suzuki Motor Co.  Ltd.][151827;TH;AWN-CO-LTD-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][150686;TH;AWN-RAILWAY-AS-AP State Railway of Thailand][150148;TH;AWN-RSU-AS-AP Rangsit University][150124;TH;MAYBANK-DC-AWN-AS-AP MAYBANK Data Center Co-Location][149996;TH;AWN-CIGNA-DCSITE-AS-AP Cigna Insurance PCL-The Nation][148984;TH;AWN-CO-LTD-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][141713;TH;AWN-CIGNA-INSURANCE-AS-AP Cigna Insurance Public Company Limited][141692;TH;PTT-GCPCL-AS PTT Global Chemical Public Company Limited][140706;TH;MAYBANK-AWN-AS-AP MAYBANK KIM ENG SECURITIES PTE. LTD][136995;TH;AWN-CO-LTD-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][136538;TH;AIS-SUPER-WIFI-AS-AP AIS SUPER WiFi][134240;TH;SBN-ISP-AS-AP Super Broadband Network Company Limited][134162;TH;AWN-ISP-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][133910;TH;AWN-IX-AS-AP SBN-IIGAWN-IIG transit provider][133848;TH;AWN-IDC-AS Internet Datacenter Network][133481;TH;AIS-FIBRE-AS-AP AIS Fibre][133328;TH;AWN-BANGKOK-PATANA-SCHOOL-AS-AP Bangkok Patana School][132681;TH;AIN-GLC-AS AIN Globalcomm Limited.  Company.][131445;TH;AIS3G-2100-AS-AP Advance Wireless Network][45781;TH;TOI-BN NB-IoT][45458;TH;SBN-AWN-AS-02-AP SBN-ISPAWN-ISP and SBN-NIXAWN-NIX][45430;TH;SBN-AWN-IIG-AS-AP SBN-IIGAWN-IIG transit provider][38444;TH;SUPERBROADBANDNETWORK-AS-AP Super Broadband Network][38443;TH;AWN-AS-AP-TH Advanced Wireless Network][17565;TH;ADC-BUDDYB-AS Advance Datanetwork Communications Co. Ltd. BuddyB service. Bangkok]
TH,ipv4,58.137.202.0,23,allocated,[152190;TH;THAIOILPUBLICCOMPANYLIMITED-AS-TH Thai Oil Public Company Limited][149640;TH;HUAWEICDN-CSLTHAIX-AS-AP 15A Changi Business Park Central 1 Eightrium # 03-0304  Singapore 486035][138422;TH;ITC-AS-AP Unit 3910 Tower 2  39th Fl. Empire Tower Building  1 Sathorn Sathorn Rd. Sathorn Bangkok 10120][138344;TH;MSIG-AS-AP MSIG Insurance Thailand Co.  Ltd.  Installation Site MSIG Insurance Thailand Co.  Ltd.  Kwang  KhetProvince Bangkok][137977;TH;CSONETOONE-AS-AP ONE TO ONE CONTACTS PUBLIC COMPANY LIMITED descr: Bangkok][137919;TH;BTS-AS-AP BTS Building  1000 Phahonyothin Rd.  Chomphon  Chatuchak Bangkok 10900 Thailand][137545;TH;KPN-AWARD-AS-AP KPN AWARD][137392;TH;KTB-CSLOXINFO-TH KTB Securities Thailand Company Limited][136581;TH;APPLEWEA-CSLOX-AS-AP Apple Wealth Securities][136457;TH;THAIAIRASIA-CSL-TH Tesco Lotus - 2nd Floor  3109 Ladpro Road][136158;TH;UOB-AS-AP UOB Asset Management Thailand Co.  Ltd.][135620;TH;MINTECH-CSLOXINFO-AS-TH 69 Praksa  Maueng  Samukprakarn][135586;TH;INTERLINK-CSLOXINFO-AS-AP INTERLINK COMMUNICATION PCL.][135511;TH;CSLOX-EDS-AS-AP CS Loxinfo Public Company Limited][56223;TH;CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co. Ltd][56112;TH;MUANGTHAI-LIFE-ASSURANCE Muang Thai Life Assurance Co.  Ltd.][55642;TH;CONTROL-DATA-CSLOXINFO-AS-TH Control Data Thailand Ltd][55634;TH;KASIKORN-ASSET-MANAGEMENT Kasikorn Asset Management Co. Ltd.][45959;TH;THAI-REINSURANCE Thai Reinsurance Public Co.  Ltd.][45958;TH;DN-BROADCAST-CSLOXINFO-TRUE-AS-TH DN Broadcast Co. Ltd][45265;TH;CSLOX-DOM-AS-AP CSLOXINFO Transit AS with Domestic National Internet Exchange][45255;TH;HITECHNITTSU-CSOXINFO-AS-TH-AP Hi-tech Nittsu Thailand Co. Ltd.][45173;TH;SEAMICO-SECURITIES-PUBLIC Seamico Securities Public Company Limited][38820;TH;TPI-POLENE-CSLOXINFO-AS CSLOXINFO][38815;TH;CLASSIC-GOLD-FUTERS-CSLOXINFO-AS-TH Classic Gold Futers Co. Ltd.][38718;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][38448;TH;ASIAPLUS-CSLOXINFO-AS-TH-AP ASIA PLUS SECURITIES PUBLIC COMPANY LIMITED][38326;TH;CHIVA-SOM-INTERNATIONAL-CSLOXINFO-TH Chiva-Som international][38231;TH;CIMB-CSLOXINFO-AS-TH-AP CIMB Securities Co.  Ltd.][38034;TH;RESERVE-CSLOXINFO-TH CSLOXINFO][37983;TH;BUMRUNGRAD-CSLOXINFO-TH CSLOXINFO][24455;TH;SIAMCEMENT-AS-TH The Siam Cement Group][24237;TH;SIAM-CITY-CEMENT-PUBLIC-COMPANY-LIMITED Siam City Cement Public Company Limited SCCC][24214;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][24097;TH;MAGNECOMP-CSLOXINFO-AS-TH-AP CSLOXINFO Project for Magnecomp Precision][23602;TH;DTAC-CRIE-AS-AP DTAC CRIE Project][18408;TH;MITSUBISHIFA-CSLOXINFO-TH CSLOXINFO][17980;TH;UNITED-SECURITIES-CSLOXINFO-TH United Securities Public Co. Ltd.][17475;TH;PENINSULA-CSLOX-AS-TH Siam Chaopraya Holdings Co. Ltd The Peninsula Bangkok][9891;TH;CSLOX-IDC-AS-AP CS LOXINFO Public Company Limited.][9741;TH;CSLOXINFO-THAI-IX-2 CS Loxinfo Public Company Limited90 CW Tower A 17-20th floor  Ratchadapisek Rd  Huai Kwang][9339;TH;DATAPRO-CSLOXINFO-AS CSLOXINFO][7613;TH;CSLOXINFO-THAI-IX-1 CS Loxinfo Public Company Limited][7568;TH;CSLOX-IIG-AS-AP CS LOXINFO Public Company Limited.][4827;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][4750;TH;CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED]
TH,ipv4,58.137.204.0,22,allocated,[154088;TH;MISQUAREDCOMPANYLIMITEDBRANCH00003JWMARRIOTT-AS-TH MI Squared Company Limited Branch 00003JW Marriott Phuket Resort & Spa][153459;TH;THAISUZUKIMOTORCOLTD-AS-TH Thai Suzuki Motor Co.  Ltd.][151827;TH;AWN-CO-LTD-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][150686;TH;AWN-RAILWAY-AS-AP State Railway of Thailand][150148;TH;AWN-RSU-AS-AP Rangsit University][150124;TH;MAYBANK-DC-AWN-AS-AP MAYBANK Data Center Co-Location][149996;TH;AWN-CIGNA-DCSITE-AS-AP Cigna Insurance PCL-The Nation][148984;TH;AWN-CO-LTD-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][141713;TH;AWN-CIGNA-INSURANCE-AS-AP Cigna Insurance Public Company Limited][141692;TH;PTT-GCPCL-AS PTT Global Chemical Public Company Limited][140706;TH;MAYBANK-AWN-AS-AP MAYBANK KIM ENG SECURITIES PTE. LTD][136995;TH;AWN-CO-LTD-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][136538;TH;AIS-SUPER-WIFI-AS-AP AIS SUPER WiFi][134240;TH;SBN-ISP-AS-AP Super Broadband Network Company Limited][134162;TH;AWN-ISP-AS-AP ADVANCED WIRELESS NETWORK COMPANY LIMITED][133910;TH;AWN-IX-AS-AP SBN-IIGAWN-IIG transit provider][133848;TH;AWN-IDC-AS Internet Datacenter Network][133481;TH;AIS-FIBRE-AS-AP AIS Fibre][133328;TH;AWN-BANGKOK-PATANA-SCHOOL-AS-AP Bangkok Patana School][132681;TH;AIN-GLC-AS AIN Globalcomm Limited.  Company.][131445;TH;AIS3G-2100-AS-AP Advance Wireless Network][45781;TH;TOI-BN NB-IoT][45458;TH;SBN-AWN-AS-02-AP SBN-ISPAWN-ISP and SBN-NIXAWN-NIX][45430;TH;SBN-AWN-IIG-AS-AP SBN-IIGAWN-IIG transit provider][38444;TH;SUPERBROADBANDNETWORK-AS-AP Super Broadband Network][38443;TH;AWN-AS-AP-TH Advanced Wireless Network][17565;TH;ADC-BUDDYB-AS Advance Datanetwork Communications Co. Ltd. BuddyB service. Bangkok]
TH,ipv4,58.137.208.0,20,allocated,[152190;TH;THAIOILPUBLICCOMPANYLIMITED-AS-TH Thai Oil Public Company Limited][149640;TH;HUAWEICDN-CSLTHAIX-AS-AP 15A Changi Business Park Central 1 Eightrium # 03-0304  Singapore 486035][138422;TH;ITC-AS-AP Unit 3910 Tower 2  39th Fl. Empire Tower Building  1 Sathorn Sathorn Rd. Sathorn Bangkok 10120][138344;TH;MSIG-AS-AP MSIG Insurance Thailand Co.  Ltd.  Installation Site MSIG Insurance Thailand Co.  Ltd.  Kwang  KhetProvince Bangkok][137977;TH;CSONETOONE-AS-AP ONE TO ONE CONTACTS PUBLIC COMPANY LIMITED descr: Bangkok][137919;TH;BTS-AS-AP BTS Building  1000 Phahonyothin Rd.  Chomphon  Chatuchak Bangkok 10900 Thailand][137545;TH;KPN-AWARD-AS-AP KPN AWARD][137392;TH;KTB-CSLOXINFO-TH KTB Securities Thailand Company Limited][136581;TH;APPLEWEA-CSLOX-AS-AP Apple Wealth Securities][136457;TH;THAIAIRASIA-CSL-TH Tesco Lotus - 2nd Floor  3109 Ladpro Road][136158;TH;UOB-AS-AP UOB Asset Management Thailand Co.  Ltd.][135620;TH;MINTECH-CSLOXINFO-AS-TH 69 Praksa  Maueng  Samukprakarn][135586;TH;INTERLINK-CSLOXINFO-AS-AP INTERLINK COMMUNICATION PCL.][135511;TH;CSLOX-EDS-AS-AP CS Loxinfo Public Company Limited][56223;TH;CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co. Ltd][56112;TH;MUANGTHAI-LIFE-ASSURANCE Muang Thai Life Assurance Co.  Ltd.][55642;TH;CONTROL-DATA-CSLOXINFO-AS-TH Control Data Thailand Ltd][55634;TH;KASIKORN-ASSET-MANAGEMENT Kasikorn Asset Management Co. Ltd.][45959;TH;THAI-REINSURANCE Thai Reinsurance Public Co.  Ltd.][45958;TH;DN-BROADCAST-CSLOXINFO-TRUE-AS-TH DN Broadcast Co. Ltd][45265;TH;CSLOX-DOM-AS-AP CSLOXINFO Transit AS with Domestic National Internet Exchange][45255;TH;HITECHNITTSU-CSOXINFO-AS-TH-AP Hi-tech Nittsu Thailand Co. Ltd.][45173;TH;SEAMICO-SECURITIES-PUBLIC Seamico Securities Public Company Limited][38820;TH;TPI-POLENE-CSLOXINFO-AS CSLOXINFO][38815;TH;CLASSIC-GOLD-FUTERS-CSLOXINFO-AS-TH Classic Gold Futers Co. Ltd.][38718;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][38448;TH;ASIAPLUS-CSLOXINFO-AS-TH-AP ASIA PLUS SECURITIES PUBLIC COMPANY LIMITED][38326;TH;CHIVA-SOM-INTERNATIONAL-CSLOXINFO-TH Chiva-Som international][38231;TH;CIMB-CSLOXINFO-AS-TH-AP CIMB Securities Co.  Ltd.][38034;TH;RESERVE-CSLOXINFO-TH CSLOXINFO][37983;TH;BUMRUNGRAD-CSLOXINFO-TH CSLOXINFO][24455;TH;SIAMCEMENT-AS-TH The Siam Cement Group][24237;TH;SIAM-CITY-CEMENT-PUBLIC-COMPANY-LIMITED Siam City Cement Public Company Limited SCCC][24214;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][24097;TH;MAGNECOMP-CSLOXINFO-AS-TH-AP CSLOXINFO Project for Magnecomp Precision][23602;TH;DTAC-CRIE-AS-AP DTAC CRIE Project][18408;TH;MITSUBISHIFA-CSLOXINFO-TH CSLOXINFO][17980;TH;UNITED-SECURITIES-CSLOXINFO-TH United Securities Public Co. Ltd.][17475;TH;PENINSULA-CSLOX-AS-TH Siam Chaopraya Holdings Co. Ltd The Peninsula Bangkok][9891;TH;CSLOX-IDC-AS-AP CS LOXINFO Public Company Limited.][9741;TH;CSLOXINFO-THAI-IX-2 CS Loxinfo Public Company Limited90 CW Tower A 17-20th floor  Ratchadapisek Rd  Huai Kwang][9339;TH;DATAPRO-CSLOXINFO-AS CSLOXINFO][7613;TH;CSLOXINFO-THAI-IX-1 CS Loxinfo Public Company Limited][7568;TH;CSLOX-IIG-AS-AP CS LOXINFO Public Company Limited.][4827;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][4750;TH;CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED]
TH,ipv4,58.137.224.0,19,allocated,[152190;TH;THAIOILPUBLICCOMPANYLIMITED-AS-TH Thai Oil Public Company Limited][149640;TH;HUAWEICDN-CSLTHAIX-AS-AP 15A Changi Business Park Central 1 Eightrium # 03-0304  Singapore 486035][138422;TH;ITC-AS-AP Unit 3910 Tower 2  39th Fl. Empire Tower Building  1 Sathorn Sathorn Rd. Sathorn Bangkok 10120][138344;TH;MSIG-AS-AP MSIG Insurance Thailand Co.  Ltd.  Installation Site MSIG Insurance Thailand Co.  Ltd.  Kwang  KhetProvince Bangkok][137977;TH;CSONETOONE-AS-AP ONE TO ONE CONTACTS PUBLIC COMPANY LIMITED descr: Bangkok][137919;TH;BTS-AS-AP BTS Building  1000 Phahonyothin Rd.  Chomphon  Chatuchak Bangkok 10900 Thailand][137545;TH;KPN-AWARD-AS-AP KPN AWARD][137392;TH;KTB-CSLOXINFO-TH KTB Securities Thailand Company Limited][136581;TH;APPLEWEA-CSLOX-AS-AP Apple Wealth Securities][136457;TH;THAIAIRASIA-CSL-TH Tesco Lotus - 2nd Floor  3109 Ladpro Road][136158;TH;UOB-AS-AP UOB Asset Management Thailand Co.  Ltd.][135620;TH;MINTECH-CSLOXINFO-AS-TH 69 Praksa  Maueng  Samukprakarn][135586;TH;INTERLINK-CSLOXINFO-AS-AP INTERLINK COMMUNICATION PCL.][135511;TH;CSLOX-EDS-AS-AP CS Loxinfo Public Company Limited][56223;TH;CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co. Ltd][56112;TH;MUANGTHAI-LIFE-ASSURANCE Muang Thai Life Assurance Co.  Ltd.][55642;TH;CONTROL-DATA-CSLOXINFO-AS-TH Control Data Thailand Ltd][55634;TH;KASIKORN-ASSET-MANAGEMENT Kasikorn Asset Management Co. Ltd.][45959;TH;THAI-REINSURANCE Thai Reinsurance Public Co.  Ltd.][45958;TH;DN-BROADCAST-CSLOXINFO-TRUE-AS-TH DN Broadcast Co. Ltd][45265;TH;CSLOX-DOM-AS-AP CSLOXINFO Transit AS with Domestic National Internet Exchange][45255;TH;HITECHNITTSU-CSOXINFO-AS-TH-AP Hi-tech Nittsu Thailand Co. Ltd.][45173;TH;SEAMICO-SECURITIES-PUBLIC Seamico Securities Public Company Limited][38820;TH;TPI-POLENE-CSLOXINFO-AS CSLOXINFO][38815;TH;CLASSIC-GOLD-FUTERS-CSLOXINFO-AS-TH Classic Gold Futers Co. Ltd.][38718;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][38448;TH;ASIAPLUS-CSLOXINFO-AS-TH-AP ASIA PLUS SECURITIES PUBLIC COMPANY LIMITED][38326;TH;CHIVA-SOM-INTERNATIONAL-CSLOXINFO-TH Chiva-Som international][38231;TH;CIMB-CSLOXINFO-AS-TH-AP CIMB Securities Co.  Ltd.][38034;TH;RESERVE-CSLOXINFO-TH CSLOXINFO][37983;TH;BUMRUNGRAD-CSLOXINFO-TH CSLOXINFO][24455;TH;SIAMCEMENT-AS-TH The Siam Cement Group][24237;TH;SIAM-CITY-CEMENT-PUBLIC-COMPANY-LIMITED Siam City Cement Public Company Limited SCCC][24214;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][24097;TH;MAGNECOMP-CSLOXINFO-AS-TH-AP CSLOXINFO Project for Magnecomp Precision][23602;TH;DTAC-CRIE-AS-AP DTAC CRIE Project][18408;TH;MITSUBISHIFA-CSLOXINFO-TH CSLOXINFO][17980;TH;UNITED-SECURITIES-CSLOXINFO-TH United Securities Public Co. Ltd.][17475;TH;PENINSULA-CSLOX-AS-TH Siam Chaopraya Holdings Co. Ltd The Peninsula Bangkok][9891;TH;CSLOX-IDC-AS-AP CS LOXINFO Public Company Limited.][9741;TH;CSLOXINFO-THAI-IX-2 CS Loxinfo Public Company Limited90 CW Tower A 17-20th floor  Ratchadapisek Rd  Huai Kwang][9339;TH;DATAPRO-CSLOXINFO-AS CSLOXINFO][7613;TH;CSLOXINFO-THAI-IX-1 CS Loxinfo Public Company Limited][7568;TH;CSLOX-IIG-AS-AP CS LOXINFO Public Company Limited.][4827;TH;RESERVED-CSLOXINFO-TH CSLOXINFO][4750;TH;CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED]
TH,ipv4,58.147.0.0,17,allocated,[55465;TH;TTT-AS-AP TT&T Co.  Ltd. 25230 Muang Thai-Phatra Complex Tower1 24 Flr  Ratchadaphisek Road  Huaykwang  Bangkok.][24326;TH;TTT-AS-AP TT&T PUBLIC COMPANY LIMITED 25230 Muang Thai-Phatra Complex Tower1 24 Flr  Ratchadaphisek Road  Huaykwang  Bangkok.]
TH,ipv4,58.181.128.0,17,allocated,[149796;TH;SANGFOR-TH SANGFOR TECHNOLOGIES THAILAND COMPANY LIMITED][149762;TH;HAKUHODO-AS-AP Hakuhodo Bangkok Co.  Ltd.][142599;TH;MAJORGROUP-AS-AP Major Cineplex Group Ltd.][131087;TH;KSC-4BYTE-AS-AP KSC Commercial Internet Co.  Ltd.][55760;TH;MUT-AS-AP Mahanakorn University Of Technology][55407;TH;DPU-AS-AP Dhurakij Pundit University][46079;TH;SPU-AS-AP Sripatum Univeristy is one university in Thailand in Bangkok][45800;TH;SSRU-AS-AP Suan sunandha Rajabhat University  which is one university in Thailand][45471;TH;TRSC-AS-AP TRSC International Lasik Center  Laser Eye Clinic  Thailand][45134;TH;NPRU-AS-AP Nakhonpathom Rajabhat University][38297;TH;ICT-GSR-AP ICT - Global Symposium Of Regulator GSR][38223;TH;RD-AS-AP The Revenue Department of Thailand.][24465;TH;KSEC-AP Kasikorn Securities PCL][24083;TH;SCCC-TH Siam City Cement Public Company Limited][23683;TH;BOONRAWD-AS-TH BoonRawd Brewery Co. LT][18386;TH;SEAGATE-KSC-AS-AP Seagate Technology][17478;TH;BMA-AS-AP Bangkok Metropolitan Administration][17460;TH;AYD-AS-AP Ayudhya Capital Auto Lease Public Company Limited.][7693;TH;COMNET-TH KSC Commercial Internet Co. Ltd.]
TH,ipv4,59.153.208.0,22,allocated,[132032;TH;DTAC-AS-AP Total Access Communication PLC.][24378;TH;ENGTAC-AS-TH-AP Total Access Communication PLC.][17724;TH;DTAC-AS-TH-AP Total Access Communication PLC.][10089;TH;DTNCORP-TH-AP Total Access Communication PLC.]
