region,country,ip,prefixlength
ripencc,LV,2001:67c:2198::,48
ripencc,LV,2001:67c:2528::,48
ripencc,LV,2001:67c:2980::,48
ripencc,LV,2001:67c:2a88::,48
ripencc,LV,2001:67c:2bcc::,48
ripencc,MD,2001:7f8:2e::,48
ripencc,MD,2001:7f8:6a::,48
ripencc,MD,2001:678:6d4::,48
ripencc,MD,2001:678:cf4::,48
ripencc,MD,2001:67c:2db8::,48
ripencc,ME,2001:7f8:22::,48
ripencc,ME,2001:678:408::,48
ripencc,MK,2001:7f8:cb::,48
ripencc,MK,2001:67c:a60::,48
ripencc,NL,2001:7fb::,32
ripencc,NL,2001:7fd::,32
ripencc,NL,2001:678:8::,48
ripencc,NL,2001:7f8:1::,48
ripencc,NL,2001:7f8:e::,48
ripencc,NL,2001:678:2c::,48
ripencc,NL,2001:678:30::,48
ripencc,NL,2001:678:34::,48
ripencc,NL,2001:678:38::,48
ripencc,NL,2001:678:d0::,48
ripencc,NL,2001:678:dc::,48
ripencc,NL,2001:67c:18::,48
ripencc,NL,2001:67c:2c::,48
ripencc,NL,2001:67c:38::,48
ripencc,NL,2001:67c:50::,48
ripencc,NL,2001:67c:54::,48
ripencc,NL,2001:67c:64::,48
ripencc,NL,2001:67c:78::,48
ripencc,NL,2001:67c:7c::,48
ripencc,NL,2001:67c:8c::,48
ripencc,NL,2001:67c:b0::,48
ripencc,NL,2001:67c:e0::,48
ripencc,NL,2001:67c:f0::,48
ripencc,NL,2001:7f8:13::,48
ripencc,NL,2001:7f8:1a::,48
ripencc,NL,2001:7f8:39::,48
ripencc,NL,2001:7f8:61::,48
ripencc,NL,2001:7f8:83::,48
ripencc,NL,2001:7f8:86::,48
ripencc,NL,2001:7f8:8f::,48
ripencc,NL,2001:7f8:a9::,48
ripencc,NL,2001:7f8:b6::,48
ripencc,NL,2001:7f8:b7::,48
ripencc,NL,2001:7f8:cd::,48
ripencc,NL,2001:7f8:e2::,48
ripencc,NL,2001:7f8:ff::,48
ripencc,NL,2001:678:10c::,48
ripencc,NL,2001:678:198::,48
ripencc,NL,2001:678:1c8::,48
ripencc,NL,2001:678:20c::,48
ripencc,NL,2001:678:230::,48
ripencc,NL,2001:678:250::,48
ripencc,NL,2001:678:264::,48
ripencc,NL,2001:678:2c8::,48
ripencc,NL,2001:678:2e4::,48
ripencc,NL,2001:678:2f0::,48
ripencc,NL,2001:678:348::,48
ripencc,NL,2001:678:390::,48
ripencc,NL,2001:678:3a4::,48
ripencc,NL,2001:678:3d4::,48
ripencc,NL,2001:678:3e0::,48
ripencc,NL,2001:678:428::,48
ripencc,NL,2001:678:53c::,48
ripencc,NL,2001:678:56c::,48
ripencc,NL,2001:678:5b4::,48
ripencc,NL,2001:678:668::,48
ripencc,NL,2001:678:688::,48
ripencc,NL,2001:678:698::,48
ripencc,NL,2001:678:6a0::,48
ripencc,NL,2001:678:750::,48
ripencc,NL,2001:678:76c::,48
ripencc,NL,2001:678:7ec::,48
ripencc,NL,2001:678:7fc::,48
ripencc,NL,2001:678:814::,48
ripencc,NL,2001:678:82c::,48
ripencc,NL,2001:678:880::,48
ripencc,NL,2001:678:8b4::,48
ripencc,NL,2001:678:8b8::,48
ripencc,NL,2001:678:8bc::,48
ripencc,NL,2001:678:8c0::,48
ripencc,NL,2001:678:8c4::,48
ripencc,NL,2001:678:8c8::,48
ripencc,NL,2001:678:9a8::,48
ripencc,NL,2001:678:a10::,48
ripencc,NL,2001:678:a1c::,48
ripencc,NL,2001:678:ab4::,48
ripencc,NL,2001:678:ae8::,48
ripencc,NL,2001:678:be4::,48
ripencc,NL,2001:678:c04::,48
ripencc,NL,2001:678:ccc::,48
ripencc,NL,2001:678:d24::,48
ripencc,NL,2001:678:d44::,48
ripencc,NL,2001:678:d64::,48
ripencc,NL,2001:678:d68::,48
ripencc,NL,2001:678:d6c::,48
ripencc,NL,2001:678:d70::,48
ripencc,NL,2001:678:d8c::,48
ripencc,NL,2001:678:e20::,48
ripencc,NL,2001:678:ea4::,48
ripencc,NL,2001:678:ed4::,48
ripencc,NL,2001:678:f2c::,48
ripencc,NL,2001:678:fb0::,48
ripencc,NL,2001:678:fe0::,48
ripencc,NL,2001:678:fe4::,48
ripencc,NL,2001:678:fe8::,48
ripencc,NL,2001:67c:114::,48
ripencc,NL,2001:67c:144::,48
ripencc,NL,2001:67c:1a4::,48
ripencc,NL,2001:67c:1a8::,48
ripencc,NL,2001:67c:1d4::,48
ripencc,NL,2001:67c:1e8::,48
ripencc,NL,2001:67c:1f0::,48
ripencc,NL,2001:67c:294::,48
ripencc,NL,2001:67c:2c8::,48
ripencc,NL,2001:67c:2d0::,48
ripencc,NL,2001:67c:2e4::,48
ripencc,NL,2001:67c:2e8::,48
ripencc,NL,2001:67c:2ec::,48
ripencc,NL,2001:67c:334::,48
ripencc,NL,2001:67c:364::,48
ripencc,NL,2001:67c:390::,48
ripencc,NL,2001:67c:3a4::,48
ripencc,NL,2001:67c:3c4::,48
ripencc,NL,2001:67c:3d0::,48
ripencc,NL,2001:67c:3f8::,48
ripencc,NL,2001:67c:450::,48
ripencc,NL,2001:67c:45c::,48
ripencc,NL,2001:67c:460::,48
ripencc,NL,2001:67c:4ac::,48
ripencc,NL,2001:67c:4f8::,48
ripencc,NL,2001:67c:574::,48
ripencc,NL,2001:67c:5a0::,47
ripencc,NL,2001:67c:5a8::,48
ripencc,NL,2001:67c:608::,48
ripencc,NL,2001:67c:648::,48
ripencc,NL,2001:67c:6b0::,48
ripencc,NL,2001:67c:6b8::,48
ripencc,NL,2001:67c:6bc::,48
ripencc,NL,2001:67c:6ec::,48
ripencc,NL,2001:67c:794::,48
ripencc,NL,2001:67c:7f8::,48
ripencc,NL,2001:67c:7fc::,48
ripencc,NL,2001:67c:874::,48
ripencc,NL,2001:67c:878::,48
ripencc,NL,2001:67c:93c::,48
ripencc,NL,2001:67c:994::,48
ripencc,NL,2001:67c:a3c::,48
ripencc,NL,2001:67c:b30::,48
ripencc,NL,2001:67c:b7c::,48
ripencc,NL,2001:67c:be8::,48
ripencc,NL,2001:7f8:100::,48
ripencc,NL,2001:7f8:104::,48
ripencc,NL,2001:7f8:10f::,48
ripencc,NL,2001:7f8:12a::,48
ripencc,NL,2001:7f8:12f::,48
ripencc,NL,2001:7f8:134::,48
ripencc,NL,2001:7f8:141::,48
ripencc,NL,2001:67c:104c::,48
ripencc,NL,2001:67c:1064::,48
ripencc,NL,2001:67c:1080::,48
ripencc,NL,2001:67c:1134::,48
ripencc,NL,2001:67c:1200::,48
ripencc,NL,2001:67c:12cc::,48
ripencc,NL,2001:67c:12d8::,48
ripencc,NL,2001:67c:13b4::,48
ripencc,NL,2001:67c:14b0::,48
ripencc,NL,2001:67c:1598::,48
ripencc,NL,2001:67c:16b4::,48
ripencc,NL,2001:67c:1724::,48
ripencc,NL,2001:67c:1734::,48
ripencc,NL,2001:67c:17ec::,48
ripencc,NL,2001:67c:1870::,48
ripencc,NL,2001:67c:18a0::,48
ripencc,NL,2001:67c:1918::,48
ripencc,NL,2001:67c:1a00::,42
ripencc,NL,2001:67c:1b9c::,48
ripencc,NL,2001:67c:208c::,48
ripencc,NL,2001:67c:20a8::,48
ripencc,NL,2001:67c:20c8::,48
ripencc,NL,2001:67c:2150::,48
ripencc,NL,2001:67c:21ac::,48
ripencc,NL,2001:67c:21b4::,48
ripencc,NL,2001:67c:22dc::,48
ripencc,NL,2001:67c:22e4::,48
ripencc,NL,2001:67c:2314::,48
ripencc,NL,2001:67c:2340::,48
ripencc,NL,2001:67c:236c::,48
ripencc,NL,2001:67c:2390::,48
ripencc,NL,2001:67c:23b8::,48
ripencc,NL,2001:67c:23c4::,48
ripencc,NL,2001:67c:2400::,48
ripencc,NL,2001:67c:2464::,48
ripencc,NL,2001:67c:2474::,48
ripencc,NL,2001:67c:24b4::,48
ripencc,NL,2001:67c:24c0::,48
ripencc,NL,2001:67c:24f0::,48
ripencc,NL,2001:67c:2500::,45
ripencc,NL,2001:67c:2564::,48
ripencc,NL,2001:67c:25b8::,48
ripencc,NL,2001:67c:261c::,48
ripencc,NL,2001:67c:262c::,48
ripencc,NL,2001:67c:26ac::,48
ripencc,NL,2001:67c:26c0::,46
ripencc,NL,2001:67c:276c::,48
ripencc,NL,2001:67c:279c::,48
ripencc,NL,2001:67c:281c::,48
ripencc,NL,2001:67c:2828::,48
ripencc,NL,2001:67c:2848::,48
ripencc,NL,2001:67c:284c::,48
ripencc,NL,2001:67c:2854::,48
ripencc,NL,2001:67c:2860::,48
ripencc,NL,2001:67c:2864::,48
ripencc,NL,2001:67c:28a8::,48
ripencc,NL,2001:67c:28f0::,48
ripencc,NL,2001:67c:28fc::,48
ripencc,NL,2001:67c:2a70::,48
ripencc,NL,2001:67c:2b0c::,48
ripencc,NL,2001:67c:2b44::,48
ripencc,NL,2001:67c:2b60::,48
ripencc,NL,2001:67c:2c24::,48
ripencc,NL,2001:67c:2cec::,48
ripencc,NL,2001:67c:2d10::,48
ripencc,NL,2001:67c:2d78::,48
ripencc,NL,2001:67c:2d7c::,48
ripencc,NL,2001:67c:2dc8::,48
ripencc,NL,2001:67c:2e0c::,48
ripencc,NL,2001:67c:2e20::,48
ripencc,NL,2001:67c:2e64::,48
ripencc,NL,2001:67c:2ef0::,48
ripencc,NL,2001:67c:2f04::,48
ripencc,NL,2001:67c:2f08::,48
ripencc,NO,2001:678:f0::,48
ripencc,NO,2001:67c:a4::,48
ripencc,NO,2001:7f8:12::,48
ripencc,NO,2001:7f8:41::,48
ripencc,NO,2001:7f8:76::,48
ripencc,NO,2001:7f8:f7::,48
ripencc,NO,2001:678:134::,48
ripencc,NO,2001:678:138::,48
ripencc,NO,2001:678:464::,48
ripencc,NO,2001:678:60c::,48
ripencc,NO,2001:678:69c::,48
ripencc,NO,2001:678:764::,48
ripencc,NO,2001:678:7a0::,48
ripencc,NO,2001:678:7cc::,48
ripencc,NO,2001:678:ba4::,48
ripencc,NO,2001:678:db4::,48
ripencc,NO,2001:678:dd0::,48
ripencc,NO,2001:67c:1ec::,48
ripencc,NO,2001:67c:228::,48
ripencc,NO,2001:67c:230::,48
ripencc,NO,2001:67c:2dc::,48
ripencc,NO,2001:67c:324::,48
ripencc,NO,2001:67c:398::,48
ripencc,NO,2001:67c:480::,48
ripencc,NO,2001:67c:514::,48
ripencc,NO,2001:67c:520::,48
ripencc,NO,2001:67c:550::,48
ripencc,NO,2001:67c:558::,48
ripencc,NO,2001:67c:55c::,48
ripencc,NO,2001:67c:598::,48
ripencc,NO,2001:67c:630::,48
ripencc,NO,2001:67c:714::,48
ripencc,NO,2001:67c:774::,48
ripencc,NO,2001:67c:7e8::,48
ripencc,NO,2001:67c:7ec::,48
ripencc,NO,2001:67c:7f0::,48
ripencc,NO,2001:67c:ad8::,48
ripencc,NO,2001:67c:b74::,48
ripencc,NO,2001:7f8:114::,48
ripencc,NO,2001:7f8:120::,48
ripencc,NO,2001:67c:1070::,47
ripencc,NO,2001:67c:1144::,48
ripencc,NO,2001:67c:12c0::,47
ripencc,NO,2001:67c:14d0::,48
ripencc,NO,2001:67c:1548::,48
ripencc,NO,2001:67c:1640::,44
ripencc,NO,2001:67c:17e4::,48
ripencc,NO,2001:67c:17e8::,48
ripencc,NO,2001:67c:1964::,48
ripencc,NO,2001:67c:197c::,48
ripencc,NO,2001:67c:19e4::,48
ripencc,NO,2001:67c:1b54::,48
ripencc,NO,2001:67c:1c00::,40
ripencc,NO,2001:67c:2020::,48
ripencc,NO,2001:67c:206c::,48
ripencc,NO,2001:67c:2080::,48
ripencc,NO,2001:67c:21e0::,48
ripencc,NO,2001:67c:228c::,48
ripencc,NO,2001:67c:2320::,48
ripencc,NO,2001:67c:23b4::,48
ripencc,NO,2001:67c:23d0::,48
ripencc,NO,2001:67c:2458::,48
ripencc,NO,2001:67c:24d8::,48
ripencc,NO,2001:67c:24e4::,48
ripencc,NO,2001:67c:24fc::,48
ripencc,NO,2001:67c:2574::,48
ripencc,NO,2001:67c:2598::,48
ripencc,NO,2001:67c:2764::,48
ripencc,NO,2001:67c:27ec::,48
ripencc,NO,2001:67c:2814::,48
ripencc,NO,2001:67c:28ac::,48
ripencc,NO,2001:67c:28b0::,48
ripencc,NO,2001:67c:28b4::,48
ripencc,NO,2001:67c:29ec::,48
ripencc,NO,2001:67c:29f4::,48
ripencc,NO,2001:67c:2a00::,48
ripencc,NO,2001:67c:2a08::,48
ripencc,NO,2001:67c:2a90::,48
ripencc,NO,2001:67c:2cf0::,48
ripencc,NO,2001:67c:2d68::,48
ripencc,NO,2001:67c:2fc8::,48
ripencc,NZ,2001:678:25c::,48
ripencc,NZ,2001:67c:1998::,48
ripencc,OM,2001:7f8:105::,48
ripencc,PA,2001:678:7c4::,48
ripencc,PA,2001:67c:17e0::,48
ripencc,PL,2001:7f9::,48
ripencc,PL,2001:67c:c::,48
ripencc,PL,2001:7f9:c::,48
ripencc,PL,2001:67c:60::,48
ripencc,PL,2001:7f8:27::,48
ripencc,PL,2001:7f8:42::,48
ripencc,PL,2001:7f8:4b::,48
ripencc,PL,2001:7f8:5b::,48
ripencc,PL,2001:7f8:60::,48
ripencc,PL,2001:7f8:69::,48
ripencc,PL,2001:7f8:6b::,48
ripencc,PL,2001:7f8:74::,48
ripencc,PL,2001:7f8:75::,48
ripencc,PL,2001:7f8:7c::,48
ripencc,PL,2001:7f8:9b::,48
ripencc,PL,2001:7f8:a6::,48
ripencc,PL,2001:7f8:b3::,48
ripencc,PL,2001:7f8:d4::,48
ripencc,PL,2001:7f8:d6::,48
ripencc,PL,2001:7f8:e0::,48
ripencc,PL,2001:7f8:f0::,48
ripencc,PL,2001:678:120::,48
ripencc,PL,2001:678:170::,48
ripencc,PL,2001:678:1c0::,48
ripencc,PL,2001:678:1cc::,48
ripencc,PL,2001:678:1dc::,48
ripencc,PL,2001:678:224::,48
ripencc,PL,2001:678:238::,48
ripencc,PL,2001:678:23c::,48
ripencc,PL,2001:678:27c::,48
ripencc,PL,2001:678:288::,48
ripencc,PL,2001:678:2b0::,48
ripencc,PL,2001:678:364::,48
ripencc,PL,2001:678:380::,48
ripencc,PL,2001:678:38c::,48
ripencc,PL,2001:678:3ac::,48
ripencc,PL,2001:678:3b0::,48
ripencc,PL,2001:678:3c0::,48
ripencc,PL,2001:678:3e8::,48
ripencc,PL,2001:678:470::,48
ripencc,PL,2001:678:4b4::,48
ripencc,PL,2001:678:504::,48
ripencc,PL,2001:678:530::,48
ripencc,PL,2001:678:570::,48
ripencc,PL,2001:678:574::,48
ripencc,PL,2001:678:590::,48
ripencc,PL,2001:678:5bc::,48
ripencc,PL,2001:678:5c4::,48
ripencc,PL,2001:678:608::,48
ripencc,PL,2001:678:618::,48
ripencc,PL,2001:678:61c::,48
ripencc,PL,2001:678:620::,48
ripencc,PL,2001:678:628::,48
ripencc,PL,2001:678:63c::,48
ripencc,PL,2001:678:664::,48
ripencc,PL,2001:678:710::,48
ripencc,PL,2001:678:720::,48
ripencc,PL,2001:678:7b4::,48
ripencc,PL,2001:678:7b8::,48
ripencc,PL,2001:678:7bc::,48
ripencc,PL,2001:678:800::,48
ripencc,PL,2001:678:818::,48
ripencc,PL,2001:678:840::,48
ripencc,PL,2001:678:844::,48
ripencc,PL,2001:678:850::,48
ripencc,PL,2001:678:870::,48
ripencc,PL,2001:678:8a4::,48
ripencc,PL,2001:678:914::,48
ripencc,PL,2001:678:96c::,48
ripencc,PL,2001:678:9b8::,48
ripencc,PL,2001:678:a0c::,48
ripencc,PL,2001:678:a2c::,48
ripencc,PL,2001:678:a44::,48
ripencc,PL,2001:678:a74::,48
ripencc,PL,2001:678:a78::,48
ripencc,PL,2001:678:a94::,48
ripencc,PL,2001:678:b18::,48
ripencc,PL,2001:678:bb4::,48
ripencc,PL,2001:678:c98::,48
ripencc,PL,2001:678:d28::,48
ripencc,PL,2001:678:d40::,48
ripencc,PL,2001:678:d60::,48
ripencc,PL,2001:678:dec::,48
ripencc,PL,2001:678:e40::,48
ripencc,PL,2001:678:e5c::,48
ripencc,PL,2001:678:e74::,48
ripencc,PL,2001:678:e78::,48
ripencc,PL,2001:678:ea0::,48
ripencc,PL,2001:678:f00::,48
ripencc,PL,2001:678:f54::,48
ripencc,PL,2001:678:fa4::,48
ripencc,PL,2001:678:fc4::,48
ripencc,PL,2001:678:fd0::,48
ripencc,PL,2001:678:ffc::,48
ripencc,PL,2001:67c:104::,48
ripencc,PL,2001:67c:11c::,48
ripencc,PL,2001:67c:1b4::,48
ripencc,PL,2001:67c:1c8::,48
ripencc,PL,2001:67c:24c::,48
ripencc,PL,2001:67c:2e0::,48
ripencc,PL,2001:67c:44c::,48
ripencc,PL,2001:67c:468::,48
ripencc,PL,2001:67c:4d4::,48
ripencc,PL,2001:67c:584::,48
ripencc,PL,2001:67c:5c8::,48
ripencc,PL,2001:67c:600::,48
ripencc,PL,2001:67c:618::,48
ripencc,PL,2001:67c:6ac::,48
ripencc,PL,2001:67c:6c8::,48
ripencc,PL,2001:67c:6f8::,48
ripencc,PL,2001:67c:700::,48
ripencc,PL,2001:67c:710::,48
ripencc,PL,2001:67c:718::,48
ripencc,PL,2001:67c:740::,48
ripencc,PL,2001:67c:778::,48
ripencc,PL,2001:67c:7c0::,46
ripencc,PL,2001:67c:7d4::,48
ripencc,PL,2001:67c:808::,48
ripencc,PL,2001:67c:8bc::,48
ripencc,PL,2001:67c:92c::,48
ripencc,PL,2001:67c:968::,48
ripencc,PL,2001:67c:970::,48
ripencc,PL,2001:67c:9bc::,48
ripencc,PL,2001:67c:9dc::,48
ripencc,PL,2001:67c:a48::,48
ripencc,PL,2001:67c:a4c::,48
ripencc,PL,2001:67c:b58::,48
ripencc,PL,2001:67c:b60::,48
ripencc,PL,2001:67c:b70::,48
ripencc,PL,2001:67c:b94::,48
ripencc,PL,2001:67c:bd8::,48
ripencc,PL,2001:7f8:10b::,48
ripencc,PL,2001:7f8:11a::,48
ripencc,PL,2001:7f8:12e::,48
ripencc,PL,2001:7f8:142::,48
ripencc,PL,2001:67c:1040::,48
ripencc,PL,2001:67c:10b4::,48
ripencc,PL,2001:67c:1120::,48
ripencc,PL,2001:67c:1168::,48
ripencc,PL,2001:67c:1178::,48
ripencc,PL,2001:67c:11c4::,48
ripencc,PL,2001:67c:11e8::,48
ripencc,PL,2001:67c:1204::,48
ripencc,PL,2001:67c:1208::,48
ripencc,PL,2001:67c:1290::,48
ripencc,PL,2001:67c:12fc::,48
ripencc,PL,2001:67c:1318::,48
ripencc,PL,2001:67c:1338::,48
ripencc,PL,2001:67c:1380::,48
ripencc,PL,2001:67c:138c::,48
ripencc,PL,2001:67c:13a4::,48
ripencc,PL,2001:67c:1420::,48
ripencc,PL,2001:67c:143c::,48
ripencc,PL,2001:67c:155c::,48
ripencc,PL,2001:67c:159c::,48
ripencc,PL,2001:67c:1694::,48
ripencc,PL,2001:67c:1698::,48
ripencc,PL,2001:67c:16e8::,48
ripencc,PL,2001:67c:16f8::,48
ripencc,PL,2001:67c:1704::,48
ripencc,PL,2001:67c:1738::,48
ripencc,PL,2001:67c:1764::,48
ripencc,PL,2001:67c:178c::,48
ripencc,PL,2001:67c:1844::,48
ripencc,PL,2001:67c:188c::,48
ripencc,PL,2001:67c:19c8::,48
ripencc,PL,2001:67c:1b18::,48
ripencc,PL,2001:67c:1b38::,48
ripencc,PL,2001:67c:1b88::,48
ripencc,PL,2001:67c:1b8c::,48
ripencc,PL,2001:67c:1b90::,48
ripencc,PL,2001:67c:2010::,48
ripencc,PL,2001:67c:201c::,48
ripencc,PL,2001:67c:2044::,48
ripencc,PL,2001:67c:2118::,48
ripencc,PL,2001:67c:2130::,48
ripencc,PL,2001:67c:213c::,48
ripencc,PL,2001:67c:2158::,48
ripencc,PL,2001:67c:21dc::,48
ripencc,PL,2001:67c:21e8::,48
ripencc,PL,2001:67c:21ec::,48
ripencc,PL,2001:67c:2250::,48
ripencc,PL,2001:67c:22b0::,48
ripencc,PL,2001:67c:234c::,48
ripencc,PL,2001:67c:2374::,48
ripencc,PL,2001:67c:23a8::,48
ripencc,PL,2001:67c:23f4::,48
ripencc,PL,2001:67c:2498::,48
ripencc,PL,2001:67c:249c::,48
ripencc,PL,2001:67c:24cc::,48
ripencc,PL,2001:67c:25ac::,48
ripencc,PL,2001:67c:25c4::,48
ripencc,PL,2001:67c:25cc::,48
ripencc,PL,2001:67c:2634::,48
ripencc,PL,2001:67c:267c::,48
ripencc,PL,2001:67c:26dc::,48
ripencc,PL,2001:67c:26e0::,48
ripencc,PL,2001:67c:270c::,48
ripencc,PL,2001:67c:2750::,48
ripencc,PL,2001:67c:2758::,48
ripencc,PL,2001:67c:27d4::,48
ripencc,PL,2001:67c:2804::,48
ripencc,PL,2001:67c:2808::,48
ripencc,PL,2001:67c:2810::,48
ripencc,PL,2001:67c:2830::,48
ripencc,PL,2001:67c:2870::,48
ripencc,PL,2001:67c:2890::,48
ripencc,PL,2001:67c:2934::,48
ripencc,PL,2001:67c:293c::,48
ripencc,PL,2001:67c:2990::,48
ripencc,PL,2001:67c:29fc::,48
ripencc,PL,2001:67c:2a94::,48
ripencc,PL,2001:67c:2ac8::,48
ripencc,PL,2001:67c:2ad8::,48
ripencc,PL,2001:67c:2b28::,48
ripencc,PL,2001:67c:2b40::,48
ripencc,PL,2001:67c:2b68::,48
ripencc,PL,2001:67c:2b98::,48
ripencc,PL,2001:67c:2ba8::,48
ripencc,PL,2001:67c:2bec::,48
ripencc,PL,2001:67c:2c34::,48
ripencc,PL,2001:67c:2c64::,48
ripencc,PL,2001:67c:2ce0::,48
ripencc,PL,2001:67c:2d24::,48
ripencc,PL,2001:67c:2d98::,48
ripencc,PL,2001:67c:2db4::,48
ripencc,PL,2001:67c:2ddc::,48
ripencc,PL,2001:67c:2de4::,48
ripencc,PL,2001:67c:2e3c::,48
ripencc,PL,2001:67c:2e50::,48
ripencc,PL,2001:67c:2ee8::,48
ripencc,PL,2001:67c:2f28::,48
ripencc,PL,2001:67c:2f54::,48
ripencc,PL,2001:67c:2f58::,48
ripencc,PL,2001:67c:2f64::,48
ripencc,PL,2001:67c:2f74::,48
ripencc,PL,2001:67c:2fc4::,48
ripencc,PL,2001:67c:2fcc::,48
ripencc,PL,2001:67c:2fd0::,48
ripencc,PL,2001:67c:2fe8::,48
ripencc,PL,2001:67c:2fec::,48
ripencc,PS,2001:7f8:72::,48
ripencc,PS,2001:678:5f4::,48
ripencc,PS,2001:7f8:12b::,48
ripencc,PT,2001:7f8:a::,48
ripencc,PT,2001:7f8:c7::,48
ripencc,PT,2001:678:514::,48
ripencc,PT,2001:67c:13ec::,48
ripencc,PT,2001:67c:2d44::,48
ripencc,QA,2001:7f8:ed::,48
ripencc,QA,2001:678:ed8::,48
ripencc,RO,2001:67c:10::,48
ripencc,RO,2001:67c:44::,48
ripencc,RO,2001:7f8:49::,48
ripencc,RO,2001:7f8:64::,48
ripencc,RO,2001:7f8:97::,48
ripencc,RO,2001:7f8:d3::,48
ripencc,RO,2001:7f8:e4::,48
ripencc,RO,2001:7f8:fc::,48
ripencc,RO,2001:678:164::,48
ripencc,RO,2001:678:260::,48
ripencc,RO,2001:678:2ac::,48
ripencc,RO,2001:678:314::,48
ripencc,RO,2001:678:4f8::,48
ripencc,RO,2001:678:4fc::,48
ripencc,RO,2001:678:6ac::,48
ripencc,RO,2001:678:898::,48
ripencc,RO,2001:678:928::,48
ripencc,RO,2001:678:b08::,48
ripencc,RO,2001:678:b5c::,48
ripencc,RO,2001:678:b94::,48
ripencc,RO,2001:678:c60::,48
ripencc,RO,2001:678:ecc::,48
ripencc,RO,2001:678:f50::,48
ripencc,RO,2001:678:fa0::,48
ripencc,RO,2001:678:fd4::,48
ripencc,RO,2001:67c:154::,48
ripencc,RO,2001:67c:1e0::,48
ripencc,RO,2001:67c:490::,48
ripencc,RO,2001:67c:53c::,48
ripencc,RO,2001:67c:588::,48
ripencc,RO,2001:67c:5b0::,48
ripencc,RO,2001:67c:624::,48
ripencc,RO,2001:67c:628::,48
ripencc,RO,2001:67c:640::,48
ripencc,RO,2001:67c:744::,48
ripencc,RO,2001:67c:7d8::,48
ripencc,RO,2001:67c:830::,48
ripencc,RO,2001:67c:844::,48
ripencc,RO,2001:67c:870::,48
ripencc,RO,2001:67c:8b0::,48
ripencc,RO,2001:67c:974::,48
ripencc,RO,2001:67c:a70::,48
ripencc,RO,2001:67c:b0c::,48
ripencc,RO,2001:7f8:130::,48
ripencc,RO,2001:7f8:133::,48
ripencc,RO,2001:67c:1038::,48
ripencc,RO,2001:67c:115c::,48
ripencc,RO,2001:67c:11d0::,48
ripencc,RO,2001:67c:1248::,48
ripencc,RO,2001:67c:1438::,48
ripencc,RO,2001:67c:16d8::,48
ripencc,RO,2001:67c:16ec::,48
ripencc,RO,2001:67c:17a8::,48
ripencc,RO,2001:67c:182c::,48
ripencc,RO,2001:67c:187c::,48
ripencc,RO,2001:67c:18c0::,48
ripencc,RO,2001:67c:20f4::,48
ripencc,RO,2001:67c:2100::,48
ripencc,RO,2001:67c:2120::,48
ripencc,RO,2001:67c:2170::,48
ripencc,RO,2001:67c:24c4::,48
ripencc,RO,2001:67c:2580::,48
ripencc,RO,2001:67c:2584::,48
ripencc,RO,2001:67c:25a0::,48
ripencc,RO,2001:67c:29d4::,48
ripencc,RO,2001:67c:2a24::,48
ripencc,RO,2001:67c:2a44::,48
ripencc,RO,2001:67c:2abc::,48
ripencc,RO,2001:67c:2ed4::,48
ripencc,RO,2001:67c:2eec::,48
ripencc,RO,2001:67c:2fb4::,48
ripencc,RS,2001:7f8:1e::,48
ripencc,RS,2001:7f8:a1::,48
ripencc,RS,2001:678:404::,48
ripencc,RS,2001:67c:3ac::,48
ripencc,RS,2001:67c:69c::,48
ripencc,RS,2001:67c:b4c::,48
ripencc,RS,2001:67c:2210::,48
ripencc,RS,2001:67c:22f0::,48
ripencc,RU,2001:7f8:5::,48
ripencc,RU,2001:678:13::,48
ripencc,RU,2001:678:14::,48
ripencc,RU,2001:678:15::,48
ripencc,RU,2001:678:16::,48
ripencc,RU,2001:678:17::,48
ripencc,RU,2001:678:18::,48
ripencc,RU,2001:678:ec::,48
ripencc,RU,2001:678:f4::,48
ripencc,RU,2001:67c:20::,48
ripencc,RU,2001:67c:84::,48
ripencc,RU,2001:67c:e8::,48
ripencc,RU,2001:7f8:20::,48
ripencc,RU,2001:7f8:40::,48
ripencc,RU,2001:7f8:55::,48
ripencc,RU,2001:7f8:5c::,48
ripencc,RU,2001:7f8:62::,48
ripencc,RU,2001:7f8:6f::,48
ripencc,RU,2001:7f8:70::,48
ripencc,RU,2001:7f8:77::,48
ripencc,RU,2001:7f8:78::,48
ripencc,RU,2001:7f8:7d::,48
ripencc,RU,2001:7f8:82::,48
ripencc,RU,2001:7f8:84::,48
ripencc,RU,2001:7f8:9a::,48
ripencc,RU,2001:7f8:a3::,48
ripencc,RU,2001:7f8:a7::,48
ripencc,RU,2001:7f8:ac::,48
ripencc,RU,2001:7f8:c8::,48
ripencc,RU,2001:7f8:c9::,48
ripencc,RU,2001:7f8:e6::,48
ripencc,RU,2001:7f8:eb::,48
ripencc,RU,2001:7f8:ee::,48
ripencc,RU,2001:7f8:f1::,48
ripencc,RU,2001:678:124::,48
ripencc,RU,2001:678:128::,48
ripencc,RU,2001:678:178::,48
ripencc,RU,2001:678:190::,48
ripencc,RU,2001:678:1b0::,48
ripencc,RU,2001:678:1bc::,48
ripencc,RU,2001:678:220::,48
ripencc,RU,2001:678:278::,48
ripencc,RU,2001:678:280::,48
ripencc,RU,2001:678:2e8::,48
ripencc,RU,2001:678:2ec::,48
ripencc,RU,2001:678:344::,48
ripencc,RU,2001:678:350::,48
