region,country,version,ip,prefixlength
ripencc,RU,ipv4,31.130.128.0,19
ripencc,RU,ipv4,31.130.192.0,21
ripencc,RU,ipv4,31.130.248.0,21
ripencc,RU,ipv4,31.131.80.0,21
ripencc,RU,ipv4,31.131.144.0,20
ripencc,RU,ipv4,31.131.184.0,22
ripencc,RU,ipv4,31.131.190.0,23
ripencc,RU,ipv4,31.132.96.0,19
ripencc,RU,ipv4,31.132.208.0,20
ripencc,RU,ipv4,31.132.240.0,20
ripencc,RU,ipv4,31.133.104.0,21
ripencc,RU,ipv4,31.133.120.0,21
ripencc,RU,ipv4,31.133.200.0,21
ripencc,RU,ipv4,31.133.208.0,20
ripencc,RU,ipv4,31.133.224.0,19
ripencc,RU,ipv4,31.134.0.0,20
ripencc,RU,ipv4,31.134.16.0,20
ripencc,RU,ipv4,31.134.32.0,20
ripencc,RU,ipv4,31.134.128.0,18
ripencc,RU,ipv4,31.134.192.0,21
ripencc,RU,ipv4,31.134.224.0,19
ripencc,RU,ipv4,31.135.32.0,19
ripencc,RU,ipv4,31.135.64.0,19
ripencc,RU,ipv4,31.135.96.0,19
ripencc,RU,ipv4,31.135.184.0,21
ripencc,RU,ipv4,31.135.224.0,20
ripencc,RU,ipv4,31.135.240.0,22
ripencc,RU,ipv4,31.135.244.0,21
ripencc,RU,ipv4,31.135.252.0,22
ripencc,RU,ipv4,46.148.48.0,20
ripencc,RU,ipv4,46.148.96.0,20
ripencc,RU,ipv4,46.148.128.0,20
ripencc,RU,ipv4,46.148.176.0,20
ripencc,RU,ipv4,46.148.192.0,20
ripencc,RU,ipv4,46.148.208.0,20
ripencc,RU,ipv4,46.149.32.0,20
ripencc,RU,ipv4,46.149.64.0,23
ripencc,RU,ipv4,46.149.66.0,21
ripencc,RU,ipv4,46.149.128.0,20
ripencc,RU,ipv4,46.149.224.0,20
ripencc,RU,ipv4,46.150.128.0,19
ripencc,RU,ipv4,46.150.160.0,19
ripencc,RU,ipv4,46.150.224.0,20
ripencc,RU,ipv4,46.150.240.0,20
ripencc,RU,ipv4,46.151.0.0,21
ripencc,RU,ipv4,46.151.8.0,21
ripencc,RU,ipv4,46.151.64.0,21
ripencc,RU,ipv4,46.151.88.0,21
ripencc,RU,ipv4,46.151.104.0,21
ripencc,RU,ipv4,46.151.144.0,21
ripencc,RU,ipv4,46.151.152.0,21
ripencc,RU,ipv4,46.151.168.0,21
ripencc,RU,ipv4,46.151.240.0,21
ripencc,RU,ipv4,46.172.96.0,20
ripencc,RU,ipv4,46.172.112.0,20
ripencc,RU,ipv4,46.172.160.0,19
ripencc,RU,ipv4,46.172.192.0,19
ripencc,RU,ipv4,46.173.0.0,19
ripencc,RU,ipv4,46.173.32.0,19
ripencc,RU,ipv4,46.173.176.0,20
ripencc,RU,ipv4,46.173.208.0,20
ripencc,RU,ipv4,46.174.8.0,21
ripencc,RU,ipv4,46.174.40.0,21
ripencc,RU,ipv4,46.174.48.0,21
ripencc,RU,ipv4,46.174.80.0,21
ripencc,RU,ipv4,46.174.88.0,21
ripencc,RU,ipv4,46.174.104.0,21
ripencc,RU,ipv4,46.174.112.0,21
ripencc,RU,ipv4,46.174.192.0,21
ripencc,RU,ipv4,46.174.248.0,21
ripencc,RU,ipv4,46.175.12.0,24
ripencc,RU,ipv4,46.175.24.0,21
ripencc,RU,ipv4,46.175.32.0,21
ripencc,RU,ipv4,46.175.96.0,21
ripencc,RU,ipv4,46.175.120.0,21
ripencc,RU,ipv4,46.175.192.0,21
ripencc,RU,ipv4,46.175.200.0,21
ripencc,RU,ipv4,46.175.208.0,20
ripencc,RU,ipv4,51.250.0.0,17
ripencc,RU,ipv4,51.250.128.0,17
ripencc,RU,ipv4,62.78.80.0,20
ripencc,RU,ipv4,62.122.48.0,21
ripencc,RU,ipv4,62.122.88.0,21
ripencc,RU,ipv4,62.122.96.0,21
ripencc,RU,ipv4,62.122.128.0,21
ripencc,RU,ipv4,62.122.144.0,21
ripencc,RU,ipv4,62.122.176.0,21
ripencc,RU,ipv4,62.122.192.0,21
ripencc,RU,ipv4,62.122.208.0,22
ripencc,RU,ipv4,62.122.213.0,24
ripencc,RU,ipv4,62.122.214.0,23
ripencc,RU,ipv4,62.122.240.0,21
ripencc,RU,ipv4,62.182.8.0,21
ripencc,RU,ipv4,62.182.24.0,21
ripencc,RU,ipv4,62.182.48.0,21
ripencc,RU,ipv4,62.182.72.0,21
ripencc,RU,ipv4,62.182.88.0,21
ripencc,RU,ipv4,62.182.136.0,21
ripencc,RU,ipv4,77.87.64.0,21
ripencc,RU,ipv4,77.87.80.0,21
ripencc,RU,ipv4,77.87.96.0,21
ripencc,RU,ipv4,77.87.112.0,21
ripencc,RU,ipv4,77.87.168.0,21
ripencc,RU,ipv4,77.87.200.0,21
ripencc,RU,ipv4,77.87.208.0,21
ripencc,RU,ipv4,78.31.0.0,21
ripencc,RU,ipv4,78.31.16.0,21
ripencc,RU,ipv4,78.31.96.0,21
ripencc,RU,ipv4,78.31.160.0,23
ripencc,RU,ipv4,78.31.178.0,21
ripencc,RU,ipv4,78.31.210.0,24
ripencc,RU,ipv4,78.31.216.0,21
ripencc,RU,ipv4,78.31.240.0,21
ripencc,RU,ipv4,79.110.188.0,22
ripencc,RU,ipv4,79.110.240.0,20
ripencc,RU,ipv4,79.174.32.0,19
ripencc,RU,ipv4,79.174.64.0,19
ripencc,RU,ipv4,80.68.240.0,20
ripencc,RU,ipv4,81.161.16.0,20
ripencc,RU,ipv4,81.161.32.0,20
ripencc,RU,ipv4,81.161.63.0,24
ripencc,RU,ipv4,81.161.98.0,23
ripencc,RU,ipv4,81.161.114.0,24
ripencc,RU,ipv4,81.161.116.0,22
ripencc,RU,ipv4,81.161.120.0,21
ripencc,RU,ipv4,81.161.208.0,20
ripencc,RU,ipv4,81.162.24.0,21
ripencc,RU,ipv4,81.162.32.0,20
ripencc,RU,ipv4,81.162.48.0,21
ripencc,RU,ipv4,81.162.56.0,21
ripencc,RU,ipv4,81.162.96.0,19
ripencc,RU,ipv4,81.163.32.0,19
ripencc,RU,ipv4,81.163.80.0,21
ripencc,RU,ipv4,81.163.128.0,19
ripencc,RU,ipv4,81.163.160.0,19
ripencc,RU,ipv4,81.163.224.0,20
ripencc,RU,ipv4,81.163.240.0,20
ripencc,RU,ipv4,83.97.0.0,21
ripencc,RU,ipv4,83.97.104.0,21
ripencc,RU,ipv4,83.142.8.0,21
ripencc,RU,ipv4,83.142.160.0,21
ripencc,RU,ipv4,83.143.32.0,21
ripencc,RU,ipv4,83.143.64.0,22
ripencc,RU,ipv4,83.143.152.0,21
ripencc,RU,ipv4,83.143.192.0,21
ripencc,RU,ipv4,83.151.0.0,20
ripencc,RU,ipv4,83.242.96.0,24
ripencc,RU,ipv4,83.242.97.0,24
ripencc,RU,ipv4,83.242.98.0,24
ripencc,RU,ipv4,83.242.99.0,24
ripencc,RU,ipv4,83.242.100.0,23
ripencc,RU,ipv4,83.242.102.0,24
ripencc,RU,ipv4,83.242.103.0,24
ripencc,RU,ipv4,83.242.104.0,23
ripencc,RU,ipv4,83.242.106.0,24
ripencc,RU,ipv4,83.242.107.0,24
ripencc,RU,ipv4,83.242.108.0,23
ripencc,RU,ipv4,83.242.110.0,24
ripencc,RU,ipv4,83.242.111.0,24
ripencc,RU,ipv4,83.243.64.0,21
ripencc,RU,ipv4,84.38.0.0,22
ripencc,RU,ipv4,84.51.64.0,18
ripencc,RU,ipv4,84.234.104.0,22
ripencc,RU,ipv4,85.202.0.0,20
ripencc,RU,ipv4,85.202.128.0,20
ripencc,RU,ipv4,85.202.176.0,20
ripencc,RU,ipv4,85.202.224.0,20
ripencc,RU,ipv4,85.202.240.0,20
ripencc,RU,ipv4,85.255.184.0,21
ripencc,RU,ipv4,87.76.0.0,20
ripencc,RU,ipv4,87.239.0.0,21
ripencc,RU,ipv4,87.239.24.0,21
ripencc,RU,ipv4,87.239.32.0,22
ripencc,RU,ipv4,87.239.35.0,24
ripencc,RU,ipv4,87.239.36.0,22
ripencc,RU,ipv4,87.239.144.0,21
ripencc,RU,ipv4,88.135.0.0,20
ripencc,RU,ipv4,88.135.48.0,20
ripencc,RU,ipv4,88.135.80.0,20
ripencc,RU,ipv4,88.135.112.0,20
ripencc,RU,ipv4,89.22.16.0,20
ripencc,RU,ipv4,89.22.52.0,22
ripencc,RU,ipv4,89.22.56.0,21
ripencc,RU,ipv4,89.22.128.0,19
ripencc,RU,ipv4,89.22.160.0,21
ripencc,RU,ipv4,89.22.166.0,23
ripencc,RU,ipv4,89.22.168.0,21
ripencc,RU,ipv4,89.22.174.0,22
ripencc,RU,ipv4,89.22.178.0,23
ripencc,RU,ipv4,89.22.180.0,22
ripencc,RU,ipv4,89.22.184.0,22
ripencc,RU,ipv4,89.22.188.0,22
ripencc,RU,ipv4,89.22.216.0,21
ripencc,RU,ipv4,89.22.240.0,20
ripencc,RU,ipv4,89.23.0.0,19
ripencc,RU,ipv4,89.23.32.0,19
ripencc,RU,ipv4,89.23.112.0,20
ripencc,RU,ipv4,89.23.124.0,22
ripencc,RU,ipv4,89.23.128.0,19
ripencc,RU,ipv4,89.23.160.0,19
ripencc,RU,ipv4,89.23.192.0,19
ripencc,RU,ipv4,89.200.176.0,21
ripencc,RU,ipv4,91.90.32.0,21
ripencc,RU,ipv4,91.90.198.0,23
ripencc,RU,ipv4,91.90.209.0,24
ripencc,RU,ipv4,91.90.210.0,24
ripencc,RU,ipv4,91.90.211.0,24
ripencc,RU,ipv4,91.90.212.0,22
ripencc,RU,ipv4,91.90.220.0,24
ripencc,RU,ipv4,91.90.221.0,24
ripencc,RU,ipv4,91.123.16.0,20
ripencc,RU,ipv4,91.123.80.0,20
ripencc,RU,ipv4,91.142.135.0,24
ripencc,RU,ipv4,91.142.138.0,24
ripencc,RU,ipv4,91.142.141.0,24
ripencc,RU,ipv4,91.189.48.0,21
ripencc,RU,ipv4,91.189.80.0,21
ripencc,RU,ipv4,91.189.112.0,21
ripencc,RU,ipv4,91.189.160.0,21
ripencc,RU,ipv4,91.189.232.0,21
ripencc,RU,ipv4,91.189.240.0,21
ripencc,RU,ipv4,91.192.20.0,22
ripencc,RU,ipv4,91.192.68.0,22
ripencc,RU,ipv4,91.192.72.0,22
ripencc,RU,ipv4,91.192.92.0,22
ripencc,RU,ipv4,91.192.96.0,22
ripencc,RU,ipv4,91.192.148.0,22
ripencc,RU,ipv4,91.192.168.0,22
ripencc,RU,ipv4,91.192.172.0,22
ripencc,RU,ipv4,91.192.188.0,22
ripencc,RU,ipv4,91.192.244.0,22
ripencc,RU,ipv4,91.193.36.0,22
ripencc,RU,ipv4,91.193.88.0,23
ripencc,RU,ipv4,91.193.110.0,23
ripencc,RU,ipv4,91.193.140.0,23
ripencc,RU,ipv4,91.193.142.0,24
ripencc,RU,ipv4,91.193.143.0,24
ripencc,RU,ipv4,91.193.148.0,22
ripencc,RU,ipv4,91.193.168.0,22
ripencc,RU,ipv4,91.193.176.0,22
ripencc,RU,ipv4,91.193.212.0,22
ripencc,RU,ipv4,91.193.216.0,24
ripencc,RU,ipv4,91.193.217.0,24
ripencc,RU,ipv4,91.193.218.0,23
ripencc,RU,ipv4,91.193.220.0,22
ripencc,RU,ipv4,91.193.224.0,22
ripencc,RU,ipv4,91.193.228.0,22
ripencc,RU,ipv4,91.193.236.0,22
ripencc,RU,ipv4,91.193.240.0,22
ripencc,RU,ipv4,91.194.2.0,23
ripencc,RU,ipv4,91.194.12.0,23
ripencc,RU,ipv4,91.194.16.0,23
ripencc,RU,ipv4,91.194.58.0,23
ripencc,RU,ipv4,91.194.64.0,23
ripencc,RU,ipv4,91.194.112.0,24
ripencc,RU,ipv4,91.194.113.0,24
ripencc,RU,ipv4,91.194.120.0,23
ripencc,RU,ipv4,91.194.160.0,23
ripencc,RU,ipv4,91.194.162.0,23
ripencc,RU,ipv4,91.194.172.0,24
ripencc,RU,ipv4,91.194.173.0,24
ripencc,RU,ipv4,91.194.174.0,23
ripencc,RU,ipv4,91.194.184.0,23
ripencc,RU,ipv4,91.194.190.0,23
ripencc,RU,ipv4,91.194.206.0,23
ripencc,RU,ipv4,91.194.212.0,23
ripencc,RU,ipv4,91.194.226.0,23
ripencc,RU,ipv4,91.194.244.0,23
ripencc,RU,ipv4,91.194.246.0,23
ripencc,RU,ipv4,91.194.252.0,23
ripencc,RU,ipv4,91.195.16.0,23
ripencc,RU,ipv4,91.195.20.0,23
ripencc,RU,ipv4,91.195.30.0,23
ripencc,RU,ipv4,91.195.60.0,23
ripencc,RU,ipv4,91.195.86.0,23
ripencc,RU,ipv4,91.195.100.0,23
ripencc,RU,ipv4,91.195.114.0,23
ripencc,RU,ipv4,91.195.124.0,23
ripencc,RU,ipv4,91.195.126.0,23
ripencc,RU,ipv4,91.195.128.0,23
ripencc,RU,ipv4,91.195.130.0,23
ripencc,RU,ipv4,91.195.132.0,23
ripencc,RU,ipv4,91.195.136.0,23
ripencc,RU,ipv4,91.195.148.0,23
ripencc,RU,ipv4,91.195.170.0,23
ripencc,RU,ipv4,91.195.178.0,23
ripencc,RU,ipv4,91.195.204.0,23
ripencc,RU,ipv4,91.195.210.0,23
ripencc,RU,ipv4,91.196.32.0,22
ripencc,RU,ipv4,91.196.84.0,22
ripencc,RU,ipv4,91.196.236.0,22
ripencc,RU,ipv4,91.196.244.0,22
ripencc,RU,ipv4,91.196.248.0,22
ripencc,RU,ipv4,91.196.252.0,22
ripencc,RU,ipv4,91.197.8.0,22
ripencc,RU,ipv4,91.197.20.0,22
ripencc,RU,ipv4,91.197.52.0,23
ripencc,RU,ipv4,91.197.54.0,24
ripencc,RU,ipv4,91.197.57.0,24
ripencc,RU,ipv4,91.197.64.0,22
ripencc,RU,ipv4,91.197.76.0,22
ripencc,RU,ipv4,91.197.96.0,22
ripencc,RU,ipv4,91.197.104.0,22
ripencc,RU,ipv4,91.197.124.0,22
ripencc,RU,ipv4,91.197.132.0,22
ripencc,RU,ipv4,91.197.156.0,22
ripencc,RU,ipv4,91.197.160.0,22
ripencc,RU,ipv4,91.197.172.0,22
ripencc,RU,ipv4,91.197.176.0,22
ripencc,RU,ipv4,91.197.180.0,22
ripencc,RU,ipv4,91.197.188.0,22
ripencc,RU,ipv4,91.197.192.0,22
ripencc,RU,ipv4,91.197.204.0,22
ripencc,RU,ipv4,91.197.212.0,22
ripencc,RU,ipv4,91.198.14.0,24
ripencc,RU,ipv4,91.198.33.0,24
ripencc,RU,ipv4,91.198.38.0,24
ripencc,RU,ipv4,91.198.39.0,24
ripencc,RU,ipv4,91.198.46.0,24
ripencc,RU,ipv4,91.198.54.0,24
ripencc,RU,ipv4,91.198.68.0,24
ripencc,RU,ipv4,91.198.69.0,24
ripencc,RU,ipv4,91.198.71.0,24
ripencc,RU,ipv4,91.198.75.0,24
ripencc,RU,ipv4,91.198.85.0,24
ripencc,RU,ipv4,91.198.98.0,24
ripencc,RU,ipv4,91.198.104.0,24
ripencc,RU,ipv4,91.198.127.0,24
ripencc,RU,ipv4,91.198.130.0,24
ripencc,RU,ipv4,91.198.149.0,24
ripencc,RU,ipv4,91.198.153.0,24
ripencc,RU,ipv4,91.198.155.0,24
ripencc,RU,ipv4,91.198.175.0,24
ripencc,RU,ipv4,91.198.184.0,24
ripencc,RU,ipv4,91.198.212.0,24
ripencc,RU,ipv4,91.198.213.0,24
ripencc,RU,ipv4,91.198.221.0,24
ripencc,RU,ipv4,91.198.225.0,24
ripencc,RU,ipv4,91.198.231.0,24
ripencc,RU,ipv4,91.199.4.0,24
ripencc,RU,ipv4,91.199.10.0,24
ripencc,RU,ipv4,91.199.14.0,24
ripencc,RU,ipv4,91.199.16.0,24
ripencc,RU,ipv4,91.199.26.0,24
ripencc,RU,ipv4,91.199.34.0,24
ripencc,RU,ipv4,91.199.46.0,24
ripencc,RU,ipv4,91.199.62.0,24
ripencc,RU,ipv4,91.199.67.0,24
ripencc,RU,ipv4,91.199.80.0,24
ripencc,RU,ipv4,91.199.112.0,24
ripencc,RU,ipv4,91.199.114.0,24
ripencc,RU,ipv4,91.199.143.0,24
ripencc,RU,ipv4,91.199.149.0,24
ripencc,RU,ipv4,91.199.153.0,24
ripencc,RU,ipv4,91.199.156.0,24
ripencc,RU,ipv4,91.199.171.0,24
ripencc,RU,ipv4,91.199.174.0,24
ripencc,RU,ipv4,91.199.178.0,24
ripencc,RU,ipv4,91.199.196.0,24
ripencc,RU,ipv4,91.199.197.0,24
ripencc,RU,ipv4,91.199.205.0,24
ripencc,RU,ipv4,91.199.224.0,24
ripencc,RU,ipv4,91.199.229.0,24
ripencc,RU,ipv4,91.199.232.0,24
ripencc,RU,ipv4,91.199.244.0,24
ripencc,RU,ipv4,91.199.251.0,24
ripencc,RU,ipv4,91.200.28.0,22
ripencc,RU,ipv4,91.200.44.0,22
ripencc,RU,ipv4,91.200.62.0,24
ripencc,RU,ipv4,91.200.63.0,24
ripencc,RU,ipv4,91.200.85.0,24
ripencc,RU,ipv4,91.200.86.0,23
ripencc,RU,ipv4,91.200.160.0,22
ripencc,RU,ipv4,91.200.164.0,22
ripencc,RU,ipv4,91.200.224.0,22
ripencc,RU,ipv4,91.200.228.0,22
ripencc,RU,ipv4,91.201.0.0,22
ripencc,RU,ipv4,91.201.8.0,23
ripencc,RU,ipv4,91.201.10.0,23
ripencc,RU,ipv4,91.201.24.0,24
ripencc,RU,ipv4,91.201.26.0,24
ripencc,RU,ipv4,91.201.27.0,24
ripencc,RU,ipv4,91.201.40.0,22
ripencc,RU,ipv4,91.201.48.0,22
ripencc,RU,ipv4,91.201.52.0,22
ripencc,RU,ipv4,91.201.72.0,22
ripencc,RU,ipv4,91.201.84.0,23
ripencc,RU,ipv4,91.201.86.0,24
ripencc,RU,ipv4,91.201.108.0,22
ripencc,RU,ipv4,91.201.116.0,22
ripencc,RU,ipv4,91.201.204.0,22
ripencc,RU,ipv4,91.201.208.0,22
ripencc,RU,ipv4,91.201.228.0,22
ripencc,RU,ipv4,91.201.236.0,24
ripencc,RU,ipv4,91.201.237.0,24
ripencc,RU,ipv4,91.201.238.0,24
ripencc,RU,ipv4,91.201.239.0,24
ripencc,RU,ipv4,91.201.248.0,22
ripencc,RU,ipv4,91.201.252.0,22
ripencc,RU,ipv4,91.202.8.0,22
ripencc,RU,ipv4,91.202.12.0,22
ripencc,RU,ipv4,91.202.16.0,22
ripencc,RU,ipv4,91.202.20.0,22
ripencc,RU,ipv4,91.202.24.0,22
ripencc,RU,ipv4,91.202.36.0,22
ripencc,RU,ipv4,91.202.44.0,22
ripencc,RU,ipv4,91.202.68.0,22
ripencc,RU,ipv4,91.202.76.0,22
ripencc,RU,ipv4,91.202.84.0,22
ripencc,RU,ipv4,91.202.92.0,22
ripencc,RU,ipv4,91.202.96.0,22
ripencc,RU,ipv4,91.202.140.0,22
ripencc,RU,ipv4,91.202.148.0,22
ripencc,RU,ipv4,91.202.164.0,22
ripencc,RU,ipv4,91.202.180.0,22
ripencc,RU,ipv4,91.202.184.0,22
ripencc,RU,ipv4,91.202.196.0,22
ripencc,RU,ipv4,91.202.204.0,22
ripencc,RU,ipv4,91.202.216.0,22
ripencc,RU,ipv4,91.202.220.0,22
ripencc,RU,ipv4,91.202.232.0,23
ripencc,RU,ipv4,91.202.234.0,23
ripencc,RU,ipv4,91.202.252.0,22
ripencc,RU,ipv4,91.203.0.0,22
ripencc,RU,ipv4,91.203.36.0,22
ripencc,RU,ipv4,91.203.44.0,22
ripencc,RU,ipv4,91.203.64.0,22
ripencc,RU,ipv4,91.203.80.0,22
ripencc,RU,ipv4,91.203.84.0,22
ripencc,RU,ipv4,91.203.105.0,24
ripencc,RU,ipv4,91.203.152.0,22
ripencc,RU,ipv4,91.203.176.0,22
ripencc,RU,ipv4,91.203.180.0,22
ripencc,RU,ipv4,91.203.188.0,22
ripencc,RU,ipv4,91.203.192.0,22
ripencc,RU,ipv4,91.203.208.0,22
ripencc,RU,ipv4,91.203.224.0,24
ripencc,RU,ipv4,91.203.225.0,24
ripencc,RU,ipv4,91.203.226.0,24
ripencc,RU,ipv4,91.203.232.0,22
ripencc,RU,ipv4,91.203.236.0,22
ripencc,RU,ipv4,91.203.240.0,22
ripencc,RU,ipv4,91.203.252.0,22
ripencc,RU,ipv4,91.204.24.0,22
ripencc,RU,ipv4,91.204.56.0,22
ripencc,RU,ipv4,91.204.68.0,22
ripencc,RU,ipv4,91.204.100.0,22
ripencc,RU,ipv4,91.204.104.0,22
ripencc,RU,ipv4,91.204.108.0,22
ripencc,RU,ipv4,91.204.128.0,22
ripencc,RU,ipv4,91.204.136.0,22
ripencc,RU,ipv4,91.204.144.0,22
ripencc,RU,ipv4,91.204.148.0,22
ripencc,RU,ipv4,91.204.164.0,22
ripencc,RU,ipv4,91.204.176.0,22
ripencc,RU,ipv4,91.204.180.0,24
ripencc,RU,ipv4,91.204.181.0,24
ripencc,RU,ipv4,91.204.182.0,24
ripencc,RU,ipv4,91.204.183.0,24
ripencc,RU,ipv4,91.204.184.0,22
ripencc,RU,ipv4,91.204.200.0,22
ripencc,RU,ipv4,91.204.228.0,22
ripencc,RU,ipv4,91.204.240.0,22
ripencc,RU,ipv4,91.204.252.0,22
ripencc,RU,ipv4,91.205.8.0,22
ripencc,RU,ipv4,91.205.24.0,22
ripencc,RU,ipv4,91.205.52.0,22
ripencc,RU,ipv4,91.205.84.0,22
ripencc,RU,ipv4,91.205.120.0,22
ripencc,RU,ipv4,91.205.128.0,22
ripencc,RU,ipv4,91.205.144.0,22
ripencc,RU,ipv4,91.205.160.0,22
ripencc,RU,ipv4,91.205.164.0,22
ripencc,RU,ipv4,91.205.168.0,22
ripencc,RU,ipv4,91.205.176.0,22
ripencc,RU,ipv4,91.205.180.0,22
ripencc,RU,ipv4,91.205.200.0,22
ripencc,RU,ipv4,91.205.208.0,22
ripencc,RU,ipv4,91.205.224.0,22
ripencc,RU,ipv4,91.205.236.0,22
ripencc,RU,ipv4,91.205.240.0,22
ripencc,RU,ipv4,91.205.252.0,22
ripencc,RU,ipv4,91.206.12.0,23
ripencc,RU,ipv4,91.206.16.0,23
ripencc,RU,ipv4,91.206.18.0,23
ripencc,RU,ipv4,91.206.22.0,23
ripencc,RU,ipv4,91.206.54.0,23
ripencc,RU,ipv4,91.206.56.0,23
ripencc,RU,ipv4,91.206.58.0,24
ripencc,RU,ipv4,91.206.62.0,23
ripencc,RU,ipv4,91.206.66.0,23
ripencc,RU,ipv4,91.206.72.0,23
ripencc,RU,ipv4,91.206.88.0,23
ripencc,RU,ipv4,91.206.100.0,23
ripencc,RU,ipv4,91.206.116.0,23
ripencc,RU,ipv4,91.206.120.0,23
ripencc,RU,ipv4,91.206.126.0,23
ripencc,RU,ipv4,91.206.130.0,23
ripencc,RU,ipv4,91.206.146.0,23
ripencc,RU,ipv4,91.206.148.0,23
ripencc,RU,ipv4,91.206.196.0,23
ripencc,RU,ipv4,91.206.212.0,23
ripencc,RU,ipv4,91.206.216.0,23
ripencc,RU,ipv4,91.206.222.0,23
ripencc,RU,ipv4,91.206.240.0,23
ripencc,RU,ipv4,91.206.242.0,23
ripencc,RU,ipv4,91.206.248.0,23
ripencc,RU,ipv4,91.206.254.0,23
ripencc,RU,ipv4,91.207.4.0,24
ripencc,RU,ipv4,91.207.5.0,24
ripencc,RU,ipv4,91.207.6.0,23
ripencc,RU,ipv4,91.207.9.0,24
ripencc,RU,ipv4,91.207.30.0,24
ripencc,RU,ipv4,91.207.31.0,24
ripencc,RU,ipv4,91.207.40.0,23
ripencc,RU,ipv4,91.207.42.0,23
ripencc,RU,ipv4,91.207.58.0,23
ripencc,RU,ipv4,91.207.74.0,23
ripencc,RU,ipv4,91.207.76.0,23
ripencc,RU,ipv4,91.207.78.0,24
ripencc,RU,ipv4,91.207.79.0,24
ripencc,RU,ipv4,91.207.82.0,23
ripencc,RU,ipv4,91.207.84.0,23
ripencc,RU,ipv4,91.207.86.0,23
ripencc,RU,ipv4,91.207.98.0,23
ripencc,RU,ipv4,91.207.106.0,23
ripencc,RU,ipv4,91.207.114.0,23
ripencc,RU,ipv4,91.207.132.0,23
ripencc,RU,ipv4,91.207.136.0,23
ripencc,RU,ipv4,91.207.140.0,23
ripencc,RU,ipv4,91.207.142.0,23
ripencc,RU,ipv4,91.207.146.0,23
ripencc,RU,ipv4,91.207.170.0,23
ripencc,RU,ipv4,91.207.180.0,23
ripencc,RU,ipv4,91.207.238.0,23
ripencc,RU,ipv4,91.207.246.0,23
ripencc,RU,ipv4,91.207.252.0,23
ripencc,RU,ipv4,91.208.20.0,24
ripencc,RU,ipv4,91.208.23.0,24
ripencc,RU,ipv4,91.208.29.0,24
ripencc,RU,ipv4,91.208.33.0,24
ripencc,RU,ipv4,91.208.35.0,24
ripencc,RU,ipv4,91.208.39.0,24
ripencc,RU,ipv4,91.208.42.0,24
ripencc,RU,ipv4,91.208.43.0,24
ripencc,RU,ipv4,91.208.84.0,24
ripencc,RU,ipv4,91.208.119.0,24
ripencc,RU,ipv4,91.208.121.0,24
ripencc,RU,ipv4,91.208.126.0,24
ripencc,RU,ipv4,91.208.132.0,24
ripencc,RU,ipv4,91.208.134.0,24
ripencc,RU,ipv4,91.208.149.0,24
ripencc,RU,ipv4,91.208.161.0,24
ripencc,RU,ipv4,91.208.166.0,24
ripencc,RU,ipv4,91.208.171.0,24
ripencc,RU,ipv4,91.208.183.0,24
ripencc,RU,ipv4,91.208.185.0,24
ripencc,RU,ipv4,91.208.187.0,24
ripencc,RU,ipv4,91.208.205.0,24
ripencc,RU,ipv4,91.208.210.0,24
ripencc,RU,ipv4,91.208.216.0,24
ripencc,RU,ipv4,91.208.232.0,24
ripencc,RU,ipv4,91.208.238.0,24
ripencc,RU,ipv4,91.208.248.0,24
ripencc,RU,ipv4,91.208.249.0,24
ripencc,RU,ipv4,91.208.253.0,24
ripencc,RU,ipv4,91.208.254.0,24
ripencc,RU,ipv4,91.209.9.0,24
ripencc,RU,ipv4,91.209.17.0,24
ripencc,RU,ipv4,91.209.54.0,24
ripencc,RU,ipv4,91.209.59.0,24
ripencc,RU,ipv4,91.209.65.0,24
ripencc,RU,ipv4,91.209.67.0,24
ripencc,RU,ipv4,91.209.69.0,24
ripencc,RU,ipv4,91.209.72.0,24
ripencc,RU,ipv4,91.209.76.0,24
ripencc,RU,ipv4,91.209.77.0,24
ripencc,RU,ipv4,91.209.80.0,24
ripencc,RU,ipv4,91.209.85.0,24
ripencc,RU,ipv4,91.209.91.0,24
ripencc,RU,ipv4,91.209.119.0,24
ripencc,RU,ipv4,91.209.122.0,24
ripencc,RU,ipv4,91.209.124.0,24
ripencc,RU,ipv4,91.209.127.0,24
ripencc,RU,ipv4,91.209.128.0,22
ripencc,RU,ipv4,91.209.147.0,24
ripencc,RU,ipv4,91.209.148.0,24
ripencc,RU,ipv4,91.209.218.0,24
ripencc,RU,ipv4,91.209.233.0,24
ripencc,RU,ipv4,91.210.0.0,22
ripencc,RU,ipv4,91.210.4.0,22
ripencc,RU,ipv4,91.210.24.0,22
ripencc,RU,ipv4,91.210.44.0,22
ripencc,RU,ipv4,91.210.52.0,22
ripencc,RU,ipv4,91.210.84.0,22
ripencc,RU,ipv4,91.210.92.0,22
ripencc,RU,ipv4,91.210.96.0,22
ripencc,RU,ipv4,91.210.104.0,22
ripencc,RU,ipv4,91.210.112.0,22
ripencc,RU,ipv4,91.210.132.0,22
ripencc,RU,ipv4,91.210.148.0,22
ripencc,RU,ipv4,91.210.160.0,22
ripencc,RU,ipv4,91.210.184.0,22
ripencc,RU,ipv4,91.210.192.0,22
ripencc,RU,ipv4,91.210.196.0,22
ripencc,RU,ipv4,91.210.200.0,22
ripencc,RU,ipv4,91.210.204.0,22
ripencc,RU,ipv4,91.210.216.0,22
