region,country,version,ip,prefixlength,orgsflat
apnic,AU,ipv4,203.5.48.0,23,*
apnic,AU,ipv4,203.5.58.0,24,*
apnic,AU,ipv4,203.5.63.0,24,[24476;AU;RPL-CANBERRA-AS-AU Rural Press]
apnic,AU,ipv4,203.5.73.0,24,[10027;AU;VZB-AU-AS Verizon Australia PTY Limited][9555;AU;VZB-AU-AS Verizon Australia PTY Limited][9467;AU;UUNET-AU-AP UUNET Australia][9309;AU;OZEMAIL-SAT-AS-AP OzemailAccess One Satellite][4860;AU;VZB-AU-AS Verizon Australia PTY Limited][4740;AU;OZEMAIL-AS OzEmail ISP][4433;AU;ERX-ACCESS-ONE UUNET]
apnic,AU,ipv4,203.5.76.0,24,[132728;AU;ALFREDHEALTH-AS-AP Alfred Health][38545;SG;UNSW-ASIA-AS-AP University of NSW Asia][24464;AU;ANU-AS-AP Australian National University][24436;AU;UQ-AS-AP University of Queensland][24433;AU;CQU-AS-AP Central Queensland University][24431;AU;QUT-AS-AP Queensland University of Technology][24101;AU;UNE-AS-AP University of New England][23859;AU;UNSW-AS-AP University of New South Wales][23719;AU;USYD-AS-AP University of Sydney][23654;AU;AARNET-ADL-OFF-AS-AP AARNet Adelaide Office][18062;AU;GRANGENET-AS-AP GRid And Next GEneration NETwork][7569;AU;AARNET-VIC-RNO Australian Academic and Research Network AARNet][4738;AU;AARNET-TEST-AS-AP AARNET Test]
apnic,AU,ipv4,203.5.112.0,24,[7475;AU;UQ-COMMERCIAL-AP The University of Queensland]
apnic,AU,ipv4,203.5.119.0,24,*
apnic,AU,ipv4,203.5.121.0,24,*
apnic,AU,ipv4,203.5.124.0,23,*
apnic,AU,ipv4,203.5.127.0,24,[55519;AU;CYNERGIC3-AS-AP Cynergic Pty Ltd][38276;AU;CYNERGIC2-AS-AP Cynergic Communications - WA Peering AS Number Colo2][18405;AU;SNOWREGAL-AS-AP Snowregal Holdings TA Digital Data Solutions Perth Peering AS][10083;AU;CYNERGIC-AS-AP Cynergic Internet][9301;AU;EWN-AS-AP Cynergic]
apnic,AU,ipv4,203.5.176.0,22,*
apnic,AU,ipv4,203.5.192.0,24,[17745;AU;DATA3ISP-AP Data3 Ltd ISP Services][4653;AU;DATA3-AU 67 High St]
apnic,AU,ipv4,203.5.193.0,24,*
apnic,AU,ipv4,203.5.194.0,24,*
apnic,AU,ipv4,203.5.211.0,24,*
apnic,AU,ipv4,203.5.216.0,23,[149861;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation][147172;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation][45870;AU;AUS-DEFENCE-AS-AU Lyle Williams - F3-1-70][24230;AU;AUS-DEFENCE-AS-MTN2 Australian Defence Organisation][24227;AU;AUS-DEFENCE-AS-MTN1 Australian Defence Organisation][18220;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation]
apnic,AU,ipv4,203.5.220.0,22,[149861;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation][147172;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation][45870;AU;AUS-DEFENCE-AS-AU Lyle Williams - F3-1-70][24230;AU;AUS-DEFENCE-AS-MTN2 Australian Defence Organisation][24227;AU;AUS-DEFENCE-AS-MTN1 Australian Defence Organisation][18220;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation]
apnic,AU,ipv4,203.5.240.0,22,[149861;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation][147172;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation][45870;AU;AUS-DEFENCE-AS-AU Lyle Williams - F3-1-70][24230;AU;AUS-DEFENCE-AS-MTN2 Australian Defence Organisation][24227;AU;AUS-DEFENCE-AS-MTN1 Australian Defence Organisation][18220;AU;AUS-DEFENCE-AS-AP Australian Defence Organisation]
apnic,AU,ipv4,203.5.246.0,23,*
apnic,AU,ipv4,203.5.252.0,22,*
apnic,AU,ipv4,203.6.133.0,24,*
apnic,AU,ipv4,203.6.134.0,24,*
apnic,AU,ipv4,203.6.137.0,24,*
apnic,AU,ipv4,203.6.141.0,24,[138451;AU;MONASHUNI-AS-AP PT. Monash Indonesia Services][56132;AU;MONASHUNI-AU-AS-AP Monash University][38280;AU;MONASHUNI-MY-AS-AP Monash University Sunway Campus Malaysia]
apnic,AU,ipv4,203.6.143.0,24,*
apnic,AU,ipv4,203.6.144.0,23,*
apnic,AU,ipv4,203.6.146.0,23,[136572;AU;TOOTCIO-AS-AP Office of The Chief Information Officer OCIO]
apnic,AU,ipv4,203.6.152.0,22,*
apnic,AU,ipv4,203.6.241.0,24,*
apnic,AU,ipv4,203.6.243.0,24,[132230;AU;HEARING-AS-AP Australian Hearing Services TA Australian Hearing]
apnic,AU,ipv4,203.6.244.0,24,[132230;AU;HEARING-AS-AP Australian Hearing Services TA Australian Hearing]
apnic,AU,ipv4,203.6.245.0,24,*
apnic,AU,ipv4,203.6.250.0,24,*
apnic,AU,ipv4,203.6.251.0,24,[24476;AU;RPL-CANBERRA-AS-AU Rural Press]
apnic,AU,ipv4,203.6.255.0,24,[134150;AU;CSIRO-RARN-AS-AP Commonwealth Scientific and Industrial Research Organisation][134111;AU;CSIRO-PAWSEY-AS-AP Commonwealth Scientific and Industrial Research Organisation][6262;AU;CSIRO Commonwealth Scientific and Industrial]
apnic,AU,ipv4,203.7.128.0,24,[134150;AU;CSIRO-RARN-AS-AP Commonwealth Scientific and Industrial Research Organisation][134111;AU;CSIRO-PAWSEY-AS-AP Commonwealth Scientific and Industrial Research Organisation][6262;AU;CSIRO Commonwealth Scientific and Industrial]
apnic,AU,ipv4,203.7.130.0,23,*
apnic,AU,ipv4,203.7.132.0,22,[7722;AU;TELPACIFIC-AS-AP TELPACIFIC PL]
apnic,AU,ipv4,203.7.140.0,22,[149773;AU;NAA-AS-AP National Archives of Australia]
apnic,AU,ipv4,203.7.148.0,23,[135653;AU;URSYS-AS-AP URSYS PTY. LTD.]
apnic,AU,ipv4,203.7.155.0,24,*
apnic,AU,ipv4,203.7.169.0,24,[141365;AU;NEWCREST-AS-AP NEWCREST MINING LIMITED]
apnic,AU,ipv4,203.7.170.0,24,[134150;AU;CSIRO-RARN-AS-AP Commonwealth Scientific and Industrial Research Organisation][134111;AU;CSIRO-PAWSEY-AS-AP Commonwealth Scientific and Industrial Research Organisation][6262;AU;CSIRO Commonwealth Scientific and Industrial]
apnic,AU,ipv4,203.7.172.0,23,[141365;AU;NEWCREST-AS-AP NEWCREST MINING LIMITED]
apnic,AU,ipv4,203.7.196.0,23,[7546;AU;DREAMTILT-AP Dreamtilt Service Provider Gladstone]
apnic,AU,ipv4,203.7.198.0,24,[139612;AU;CONTENTKEEPER-AS-AP-HQ ContentKeeper Technologies][136020;AU;CONTENTKEEPER-AS-AP ContentKeeper Technologies]
apnic,AU,ipv4,203.7.207.0,24,*
apnic,AU,ipv4,203.7.224.0,23,[133060;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][132873;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][132145;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][131479;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][45145;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][37996;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][18195;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd][7604;AU;ZETTAGRID-AS-AP Zettagrid Pty Ltd]
apnic,AU,ipv4,203.7.227.0,24,*
apnic,AU,ipv4,203.7.228.0,22,[133737;AU;SWARH-AS-AP BARWON HEALTH trading as SOUTH WEST ALLIANCE OF RURAL HEALTH SWARH]
apnic,AU,ipv4,203.8.2.0,24,*
apnic,AU,ipv4,203.8.4.0,22,[132603;AU;LOGICALIS-AS-AP Logicalis Australia Holdings Pty Ltd]
apnic,AU,ipv4,203.8.10.0,24,[137232;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][45201;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][38014;AU;GENERAL-PANTS-AU-AP General Pants Co  Sell Cloth][23609;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][17766;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][9797;AU;NEXONASIAPACIFIC-AS-AP Nexon Asia Pacific PL][7567;AU;ASIANONLINEAUS2-AS-AP Nexon Asia Pacific][4786;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd]
apnic,AU,ipv4,203.8.11.0,24,*
apnic,AU,ipv4,203.8.12.0,22,*
apnic,AU,ipv4,203.8.16.0,23,[45333;AU;RPDATA-AU-AS-AP RP Data Ltd.]
apnic,AU,ipv4,203.8.18.0,23,*
apnic,AU,ipv4,203.8.22.0,24,[139465;AU;CITYOFMONASH-AS-AP MONASH CITY COUNCIL]
apnic,AU,ipv4,203.8.90.0,24,*
apnic,AU,ipv4,203.8.95.0,24,[135292;AU;NINE-AS-AP NINE ENTERTAINMENT CO. PTY LTD][134982;AU;SWANTV-AS-AP NINE ENTERTAINMENT CO. PTY LTD][38831;AU;RPL-SSTAR-AS-AU-AP Southern Star][23854;AU;NINE-AS-AP NINE ENTERTAINMENT CO. PTY LTD]
apnic,AU,ipv4,203.8.106.0,24,*
apnic,AU,ipv4,203.8.107.0,24,[9795;AU;RAMSAYHEALTH-AS-AP Ramsay Health Care  Health Services  Sydney Australia]
apnic,AU,ipv4,203.8.113.0,24,*
apnic,AU,ipv4,203.8.118.0,23,[132868;AU;STATELIBRARYNSW-AS-AP State Library of NSW]
apnic,AU,ipv4,203.8.124.0,24,*
apnic,AU,ipv4,203.8.125.0,24,*
apnic,AU,ipv4,203.8.160.0,24,*
apnic,AU,ipv4,203.8.161.0,24,[24305;AU;EDGEIXPTYLTD-AS-AP EdgeIX Pty Ltd][24224;AU;EDGEIXPTYLTD-AS-AP EdgeIX Pty Ltd][9265;AU;EDGEIXPTYLTD-AS-AP EdgeIX Pty Ltd]
apnic,AU,ipv4,203.8.163.0,24,[55551;AU;BRAVURA-SOLUTIONS-AU Level 2]
apnic,AU,ipv4,203.8.168.0,24,*
apnic,AU,ipv4,203.8.188.0,23,[136811;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][134441;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][133480;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][133332;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][132393;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][63956;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][56163;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][45214;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][38877;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][38318;AU;AFL-TRANSIT-AS-AP Transit AS for delivery of content][24557;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][24446;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][24330;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][23705;AU;EDUCATION-QUEENSLAND-AS-AP Queensland State Government Department responsible][18099;AU;HIS-AS-AP 5G NETWORK OPERATIONS PTY LTD][17467;AU;HWC-AS-AP 5G NETWORK OPERATIONS PTY LTD][9736;AU;INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD][9667;AU;HOSTWORKS-AS-AP 5G NETWORK OPERATIONS PTY LTD][9412;AU;HCDS-AS-AP 5G NETWORK OPERATIONS PTY LTD]
apnic,AU,ipv4,203.8.195.0,24,*
apnic,AU,ipv4,203.8.196.0,24,[138200;AU;MPAMSHL-AS-AP MUFG PENSION & MARKET SERVICES HOLDINGS LIMITED][132484;AU;MPAMSHL-AS-AP MUFG PENSION & MARKET SERVICES HOLDINGS LIMITED][132385;AU;MPAMSHL-AS-AP MUFG PENSION & MARKET SERVICES HOLDINGS LIMITED][38232;AU;MPAMSHL-AS-AP MUFG PENSION & MARKET SERVICES HOLDINGS LIMITED]
apnic,AU,ipv4,203.8.200.0,24,[141989;AU;TRACOGPL-AS-AP The Royal Australian College of General Practitioners Limited]
apnic,AU,ipv4,203.8.208.0,24,*
apnic,AU,ipv4,203.8.221.0,24,[7701;AU;GPSTERN-AS-AP G. P. STERN PTY LTD]
apnic,AU,ipv4,203.8.222.0,24,[17434;AU;RBA-AUS-AP RESERVE BANK OF AUSTRALIA]
apnic,AU,ipv4,203.9.33.0,24,*
apnic,AU,ipv4,203.9.34.0,23,[139661;AU;TTPL-AS-AP Toll Transport Pty Ltd.]
apnic,AU,ipv4,203.9.38.0,23,*
apnic,AU,ipv4,203.9.48.0,22,*
apnic,AU,ipv4,203.9.52.0,22,*
apnic,AU,ipv4,203.9.58.0,24,[55775;AU;HORNSBYSHIRE-AU Hornsby Shire Council]
apnic,AU,ipv4,203.9.59.0,24,[150380;AU;MENTONEGRAMMAR2-AS-AP Mentone Grammar School]
apnic,AU,ipv4,203.9.62.0,24,[58414;AU;COMPUTERSHARE-AS-AP Computershare Technology Services]
apnic,AU,ipv4,203.9.64.0,24,*
apnic,AU,ipv4,203.9.66.0,24,[136025;US;ORACLE-AS-AP Oracle Corporation][38538;IN;ORACLE-BANGALORE-AS-AP Oracle India Developement Centre.][24185;IN;ORACLEV6-OFSS-1 Oracle Corporation][23885;JP;ORACLEV6-AS-AP Oracle Corporation]
apnic,AU,ipv4,203.9.67.0,24,*
apnic,AU,ipv4,203.9.73.0,24,*
apnic,AU,ipv4,203.9.74.0,24,[140102;AU;AHC-AS-AP Adelaide Hills Council]
apnic,AU,ipv4,203.9.103.0,24,*
apnic,AU,ipv4,203.9.106.0,24,*
apnic,AU,ipv4,203.9.107.0,24,*
apnic,AU,ipv4,203.9.109.0,24,[149650;AU;ANAO-AS-AP Australian National Audit Office]
apnic,AU,ipv4,203.9.144.0,22,[132131;AU;MEDIBANK-AS-AP Medibank Private Ltd]
apnic,AU,ipv4,203.9.148.0,24,[131298;AU;NXG32B-AS-AP Nextgen Networks][131109;AU;VOCUS-LAB-AP VOCUS PTY LTD][131105;AU;PRIMUS-AS-AP Primus Telecommunications Australia Pty Ltd][55934;AU;PACIFICIX-AS-AP PACIFICIX][55539;AU;AMCDC-AS-AP AMC Data Centre][45922;AU;VOCUS-AU Vocus Communications][45772;AU;INTERACTIVELABS-AS-AP Interactive Labs][45741;AU;ENTDATA-AS-AP Enterprise Data Corporation][45653;AU;ACURE-AS-AP aCure Technology  Data Centres  Perth][45611;AU;GOTALK-DSL-NSW GoTalk DSL Network - NSW][45584;AU;ASN-SURRENDERONLINE-AP Web Hosting Provider][45483;AU;E3NETWORKS-AS-AP E3 Networks][45453;AU;PLATFORM-BNE-AS-AP Primary AS  Sydney  Network Provider  Sydney][45186;AU;IAMAGEEKNZ-AP IamaGeekNZ][45167;AU;WESTNETRAIL-AS-AP WestNet Rail Pty Ltd][38809;AU;VOCUS-VAS-AU Vocus Advanced Services][38480;AU;CSA-AS-AP Computer Systems Australia ASN][38285;AU;VOCUS-RETAIL-AU Vocus Retail][38263;AU;AUSTEREO-AU Austereo Internet Network][38257;AU;INCITECPIVOT-AS-AP Incitec Pivot Pty Ltd][38075;AU;LERN-NZ-AP Learning Educational Resource Network][37929;AU;NXGVPRN-AS-AP Nextgen Networks][24498;AU;NXGNET3-AS-AP Nextgen Networks][24346;AU;CROSSCITY-MOTORWAY-AS-AP CrossCity Motorway][24223;AU;PBBA-AS-AU Personal Broadband Australia  iBusrt Wireless Network provider.][24215;AU;AS24215-AMCOM-AP Amcom Telecommunications Ltd.][23877;AU;DIGITALRIVER-AS-AP Digital River AS][23742;AU;NXGNET2-AS-AP Nextgen Networks][23681;AU;ITU-TRANSIT-AS-AP Paradox Digital ASN on behalf of IT Universe.][18376;AU;AMNET-AU-AP Amnet IT Services Pty Ltd][18232;AU;ALIAS-AS-AP Alias Internet][18192;AU;MIBROADBAND-AS-AP Engin Pty Ltd  Voice over IP][18107;AU;ASN-IPSYSTEMS-AP IP SYSTEMS][18104;AU;WCG-AS-AP Wholesale Communications Group][18037;AU;IPERA-AU-AP Ipera Communications Pty Ltd][17805;AU;CONCEPT-SYD-AU-AP Conceptual Internet Australia  ISP  Sydney][17731;AU;PANASEER-AP The Panaseer ISP network.][17640;AU;AMNET-AU-AP Amnet IT Services Pty Ltd][17628;AU;PERTHIX-AS-AP Perth iX][17486;AU;SWIFTEL1-AP People Telecom Pty. Ltd. Previously Swiftel][17459;AU;VOCUS-MANAGEMENT VOCUS PTY LTD][17409;AU;EFTEL-AS-AP EFTel Pty Ltd][10144;AU;ECLIPSE-AP Eclipse Telecomunications Australia][10113;AU;EFTEL-AS-AP Eftel Limited.][9912;AU;QIS-AS-AP Quality Internet Services][9822;AU;AMNET-AU-AP Amnet IT Services Pty Ltd][9820;AU;PERTHIX3-AS-AP Perth iX][9787;AU;CONCEPT-AU-AP Concept Networks][9714;AU;VOCUS-CLOUD-SERVICES-AS Vocus Cloud Services Australia][9669;AU;VOCUS-AU Vocus Domestic Backbone][9659;AU;VOCUS-DSL-AS Vocus National DSL Network][9565;AU;WCG-AP Wholesale Communications Group][9482;AU;ASN-PLATFORM-AP Platform Networks Pty Ltd][9443;AU;VOCUS-RETAIL-AU Vocus Retail][9398;AU;AS9398-AMCOM-AP Amcom Telecommunications Ltd.][9324;AU;CYNET-AS-AP Cynet & Total Network Support][9239;AU;SPACENET-AS-AP Perth based ISP][7694;AU;EFTEL-AU IT Solutions][7652;AU;EFTEL-AU Vianet Communications Pty Ltd][7644;AU;EFTEL-AS-AP IT Solutions][4853;AU;COMMANDER-AS-AP Commander Communications][4826;AU;VOCUS-BACKBONE-AS Vocus Connect International Backbone][4824;AU;GLOWWAVE-AS-AP glowwave.com]
apnic,AU,ipv4,203.9.149.0,24,*
apnic,AU,ipv4,203.9.151.0,24,*
apnic,AU,ipv4,203.9.152.0,22,[137232;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][45201;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][38014;AU;GENERAL-PANTS-AU-AP General Pants Co  Sell Cloth][23609;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][17766;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd][9797;AU;NEXONASIAPACIFIC-AS-AP Nexon Asia Pacific PL][7567;AU;ASIANONLINEAUS2-AS-AP Nexon Asia Pacific][4786;AU;NEXON-AS-AP Nexon Asia Pacific Pty Ltd]
apnic,AU,ipv4,203.9.184.0,22,[153308;AU;CITEC-BNE1-AS-AP CITEC  Queensland Government Business][45837;AU;CITECGOV-AU-AP CITEC  Queensland Government Business][9650;AU;CITEC-AU-AP QLD Government Business IT][9258;AU;CITEC-NSW-AP CITEC]
apnic,AU,ipv4,203.10.0.0,24,*
apnic,AU,ipv4,203.10.1.0,24,[37928;AU;TRANSACT-IX-AS-AP TransACT Capital Communications Pty Limited][24037;AU;FUSION-AS-AU-AP Fusion Enterprises Pty Ltd][23645;AU;BBW-AS-AP Broadband Wireless Pty Ltd][18371;AU;NCABLE-AP Neighbourhood Cable][9556;AU;IINET-AU iiNet Limited][9543;AU;WESTNET-AS-AP Westnet Internet Services][7718;AU;TRANSACT-SDN-AS TransACT Capital Communications Pty Limited][7498;AU;IINET-WA-AS-AP iiNet Limited][4854;AU;IINET-AU Netspace Online Systems][4802;AU;ASN-IINET iiNet Limited][4739;AU;INTERNODE-AS Internode Pty Ltd]
apnic,AU,ipv4,203.10.3.0,24,[45665;AU;EDITCO-AS-AP EdIT Counsel]
apnic,AU,ipv4,203.10.4.0,22,[150127;AU;LACTALIS-AS-AP Lactalis Australia Pty Ltd]
apnic,AU,ipv4,203.10.32.0,24,[153381;AU;ACC1-AS-AP Australian Crime Commission][137024;AU;ACC1-AS-AP Australian Crime Commission]
apnic,AU,ipv4,203.10.33.0,24,[137188;AU;ACU-AS-AP Australian Catholic University Limited]
apnic,AU,ipv4,203.10.36.0,22,[136931;AU;CSL-AS-AP CSL Limited]
apnic,AU,ipv4,203.10.57.0,24,*
apnic,AU,ipv4,203.10.59.0,24,[17807;AU;STATE-LIBRARY-QUEESLAND-AS-AP State Library of Queensland]
apnic,AU,ipv4,203.10.60.0,22,[131074;AU;APNIC-JP-RD APNIC R&D Centre JP][131072;AU;APNIC-RD-AP APNIC R&D Centre][38610;JP;APNIC-JP-RD APNIC R&D Centre][24021;AU;APNICRANDNET-TUI-AU TUI experiment][9838;AU;APNIC-DEBOGON-AS-AP APNIC Debogon Project]
apnic,AU,ipv4,203.10.72.0,23,[46070;AU;STATELIBVIC-AS-AP State Library of Victoria][9348;AU;SLVTSD-CBN-AP Victorian Cultural Network][7637;AU;SLVTSD-AS-AP State Library Of Victoria]
apnic,AU,ipv4,203.10.76.0,24,*
apnic,AU,ipv4,203.10.77.0,24,[133784;AU;HPN-AS-AP Hi-Powered Networking Pty Ltd][133389;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][133123;AU;CINENET-AS2-AP Cinenet Systems Pty Ltd][132109;AU;CINENET-AS2-AP Cinenet Systems Pty Ltd][131185;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][55411;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][38570;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][38195;AU;SUPERLOOP-AS-AP Superloop][38167;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][24240;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][24233;AU;SUPERLOOP-AS-AP SUPERLOOP BigAir][24129;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][24093;AU;SUPERLOOP-AS-AP SUPERLOOP BIGAIR. Multihoming ASN][24001;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][23935;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][23677;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][18201;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][17907;AU;CINENET-AS2-AP Cinenet Systems Pty Ltd][17829;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][17498;AU;CINENET-AS-AP Superloop Cinenet][17438;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][10143;AU;EXETEL-AS-AP Exetel Pty Ltd][9549;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][9499;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][7631;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD][7585;AU;SUPERLOOP-AS-AP SUPERLOOP AUSTRALIA PTY LTD PEX]
apnic,AU,ipv4,203.10.78.0,24,*
apnic,AU,ipv4,203.10.89.0,24,[9313;AU;ONTHENET-AS Network Technology AUST PL]
apnic,AU,ipv4,203.10.90.0,23,[58698;AU;UOW-AU 1 northfields av]
apnic,AU,ipv4,203.10.92.0,24,[58532;AU;NEWMONT-AS-AP Newmont Australia Pty Ltd]
apnic,AU,ipv4,203.10.93.0,24,[58532;AU;NEWMONT-AS-AP Newmont Australia Pty Ltd]
apnic,AU,ipv4,203.10.94.0,24,*
apnic,AU,ipv4,203.10.104.0,24,*
apnic,AU,ipv4,203.10.106.0,24,*
apnic,AU,ipv4,203.10.107.0,24,*
apnic,AU,ipv4,203.10.110.0,24,[37928;AU;TRANSACT-IX-AS-AP TransACT Capital Communications Pty Limited][24037;AU;FUSION-AS-AU-AP Fusion Enterprises Pty Ltd][23645;AU;BBW-AS-AP Broadband Wireless Pty Ltd][18371;AU;NCABLE-AP Neighbourhood Cable][9556;AU;IINET-AU iiNet Limited][9543;AU;WESTNET-AS-AP Westnet Internet Services][7718;AU;TRANSACT-SDN-AS TransACT Capital Communications Pty Limited][7498;AU;IINET-WA-AS-AP iiNet Limited][4854;AU;IINET-AU Netspace Online Systems][4802;AU;ASN-IINET iiNet Limited][4739;AU;INTERNODE-AS Internode Pty Ltd]
apnic,AU,ipv4,203.10.111.0,24,[150673;AU;WESTPAC-AS-AP Westpac Banking Corporation][140217;AU;WESTPAC-AS-IX Westpac Banking Corporation][45892;AU;WESTPAC-AS-AP Westpac Banking Corporation][18380;AU;WESTPAC-AS-AP Westpac Banking Corporation][9547;AU;WESTPAC-AS-AP Westpac Banking Corporation]
apnic,AU,ipv4,203.10.121.0,24,*
apnic,AU,ipv4,203.10.122.0,24,*
apnic,AU,ipv4,203.11.64.0,24,*
apnic,AU,ipv4,203.11.66.0,23,*
apnic,AU,ipv4,203.11.68.0,24,*
apnic,AU,ipv4,203.11.69.0,24,*
apnic,AU,ipv4,203.11.73.0,24,[137582;AU;GRAPHICA-AS-AP Graphica Software]
apnic,AU,ipv4,203.11.75.0,24,[45665;AU;EDITCO-AS-AP EdIT Counsel]
apnic,AU,ipv4,203.11.80.0,24,*
apnic,AU,ipv4,203.11.81.0,24,[139661;AU;TTPL-AS-AP Toll Transport Pty Ltd.]
apnic,AU,ipv4,203.11.83.0,24,*
apnic,AU,ipv4,203.11.92.0,23,*
apnic,AU,ipv4,203.11.108.0,24,*
apnic,AU,ipv4,203.11.110.0,23,[58698;AU;UOW-AU 1 northfields av]
apnic,AU,ipv4,203.11.114.0,24,[151499;AU;APANAI-AS-AP Australian Public Access Network Association Inc]
apnic,AU,ipv4,203.11.118.0,24,*
apnic,AU,ipv4,203.11.119.0,24,*
apnic,AU,ipv4,203.11.121.0,24,[131462;AU;WALIA-NON-AU Western Australian Land Information Authority]
apnic,AU,ipv4,203.11.125.0,24,*
apnic,AU,ipv4,203.11.140.0,24,[38287;AU;VGEX-MELB-AP Cenitex][9893;AU;DSE-VIC-GOV-AS Cenitex]
apnic,AU,ipv4,203.11.177.0,24,*
apnic,AU,ipv4,203.11.178.0,23,*
apnic,AU,ipv4,203.11.212.0,22,[38816;NL;QGC-AS-AP Shell Information Technology International B.V.]
apnic,AU,ipv4,203.11.218.0,24,[45665;AU;EDITCO-AS-AP EdIT Counsel]
apnic,AU,ipv4,203.11.220.0,24,*
apnic,AU,ipv4,203.12.23.0,24,*
apnic,AU,ipv4,203.12.28.0,24,[17763;AU;ECOPOST-ASN-AP AS number for Mid Nort Coast Internet]
apnic,AU,ipv4,203.12.29.0,24,[148968;AU;FALCORE-AS-AP Falcore Investments Pty Ltd]
apnic,AU,ipv4,203.12.31.0,24,*
apnic,AU,ipv4,203.12.36.0,24,*
apnic,AU,ipv4,203.12.38.0,24,*
apnic,AU,ipv4,203.12.39.0,24,*
apnic,AU,ipv4,203.12.40.0,23,[134150;AU;CSIRO-RARN-AS-AP Commonwealth Scientific and Industrial Research Organisation][134111;AU;CSIRO-PAWSEY-AS-AP Commonwealth Scientific and Industrial Research Organisation][6262;AU;CSIRO Commonwealth Scientific and Industrial]
